Model,Attack,Partition,Aggregator,Iteration,TestAccuracy,TestLoss,xi,A
mlp,static,dirichlet,Mean,44,0.1028,2.2988042072296144,0.5028929114341736,0.2759915590286255
mlp,static,dirichlet,Mean,45,0.1028,2.2985555461883544,0.49022072553634644,0.2755148708820343
mlp,static,dirichlet,Mean,46,0.1028,2.29830740814209,0.4896453320980072,0.2855231761932373
mlp,static,dirichlet,Mean,47,0.1028,2.298060400009155,0.4966907203197479,0.28863975405693054
mlp,static,dirichlet,Mean,48,0.1028,2.297814412689209,0.5031633973121643,0.28804799914360046
mlp,static,dirichlet,Mean,49,0.1028,2.2975692474365235,0.5038045048713684,0.2963838577270508
mlp,static,dirichlet,TriMean,0,0.1223,2.3066114749908446,0.7321025729179382,0.5191922783851624
mlp,static,dirichlet,TriMean,1,0.1224,2.306397998046875,0.7307567596435547,0.5175753831863403
mlp,static,dirichlet,TriMean,2,0.1231,2.3061871128082276,0.7231072187423706,0.5053104162216187
mlp,static,dirichlet,TriMean,3,0.1231,2.3059765674591066,0.7073411345481873,0.5033824443817139
mlp,static,dirichlet,TriMean,4,0.1237,2.3057653209686277,0.7167424559593201,0.4994255304336548
mlp,static,dirichlet,TriMean,5,0.1233,2.3055535213470457,0.7133724093437195,0.5039160847663879
mlp,static,dirichlet,TriMean,6,0.1231,2.305342645263672,0.7169963121414185,0.5038189888000488
mlp,static,dirichlet,TriMean,7,0.1235,2.30513180770874,0.7201343774795532,0.4979865849018097
mlp,static,dirichlet,TriMean,8,0.1237,2.304919939422607,0.7097898721694946,0.49440228939056396
mlp,static,dirichlet,TriMean,9,0.1231,2.3047071949005127,0.6966446042060852,0.49492233991622925
mlp,static,dirichlet,TriMean,10,0.1233,2.3044920291900635,0.6912690997123718,0.47894155979156494
mlp,static,dirichlet,TriMean,11,0.1241,2.3042745250701904,0.6828145980834961,0.46804723143577576
mlp,static,dirichlet,TriMean,12,0.1242,2.304060487747192,0.6838464736938477,0.46550413966178894
mlp,static,dirichlet,TriMean,13,0.1239,2.303846390914917,0.6855750679969788,0.45760422945022583
mlp,static,dirichlet,TriMean,14,0.1233,2.303634651184082,0.6677364706993103,0.4563731253147125
mlp,static,dirichlet,TriMean,15,0.1231,2.3034211128234863,0.6746107339859009,0.45168229937553406
mlp,static,dirichlet,TriMean,16,0.1229,2.3032106689453125,0.680178701877594,0.43661415576934814
mlp,static,dirichlet,TriMean,17,0.1225,2.303000107574463,0.6723018884658813,0.436451256275177
mlp,static,dirichlet,TriMean,18,0.1226,2.3027885498046876,0.6865809559822083,0.43817412853240967
mlp,static,dirichlet,TriMean,19,0.1223,2.302579161834717,0.6863798499107361,0.4392942786216736
mlp,static,dirichlet,TriMean,20,0.1218,2.3023703735351564,0.6868787407875061,0.4437755346298218
mlp,static,dirichlet,TriMean,21,0.1212,2.3021634536743165,0.6996297836303711,0.44070589542388916
mlp,static,dirichlet,TriMean,22,0.1207,2.3019567333221436,0.7044166922569275,0.45497140288352966
mlp,static,dirichlet,TriMean,23,0.1201,2.3017517974853514,0.7089847922325134,0.44515421986579895
mlp,static,dirichlet,TriMean,24,0.1203,2.3015482936859133,0.7110533714294434,0.44672566652297974
mlp,static,dirichlet,TriMean,25,0.119,2.301345847320557,0.7120790481567383,0.45170751214027405
mlp,static,dirichlet,TriMean,26,0.1189,2.301146646499634,0.6974042654037476,0.4597437381744385
mlp,static,dirichlet,TriMean,27,0.1193,2.3009476207733153,0.6934500932693481,0.46397173404693604
mlp,static,dirichlet,TriMean,28,0.1191,2.300749953460693,0.6859005689620972,0.4631350040435791
mlp,static,dirichlet,TriMean,29,0.1185,2.30055496673584,0.6732738018035889,0.46710339188575745
mlp,static,dirichlet,TriMean,30,0.1185,2.3003625366210936,0.6808748245239258,0.4758301079273224
mlp,static,dirichlet,TriMean,31,0.1175,2.3001727638244627,0.6889917850494385,0.4712948501110077
mlp,static,dirichlet,TriMean,32,0.1167,2.299984099960327,0.6871380805969238,0.4594413638114929
mlp,static,dirichlet,TriMean,33,0.1165,2.29979751625061,0.6729445457458496,0.46168118715286255
mlp,static,dirichlet,TriMean,34,0.1153,2.2996113815307617,0.6702640652656555,0.4646896421909332
mlp,static,dirichlet,TriMean,35,0.1145,2.2994259799957275,0.6597291827201843,0.45965203642845154
mlp,static,dirichlet,TriMean,36,0.1139,2.2992416473388673,0.6571528911590576,0.4594280421733856
mlp,static,dirichlet,TriMean,37,0.1139,2.299059502029419,0.6531249284744263,0.44598832726478577
mlp,static,dirichlet,TriMean,38,0.1133,2.2988750244140626,0.6477818489074707,0.4369684159755707
mlp,static,dirichlet,TriMean,39,0.1128,2.298690409851074,0.6523334980010986,0.43485164642333984
mlp,static,dirichlet,TriMean,40,0.1124,2.2985082805633543,0.6641634106636047,0.4428785741329193
mlp,static,dirichlet,TriMean,41,0.1121,2.298326289367676,0.660732626914978,0.44153305888175964
mlp,static,dirichlet,TriMean,42,0.1122,2.298143111038208,0.6694584488868713,0.44338011741638184
mlp,static,dirichlet,TriMean,43,0.1119,2.2979603218078615,0.6665412187576294,0.4611859619617462
mlp,static,dirichlet,TriMean,44,0.1116,2.297777543640137,0.6546877026557922,0.45437702536582947
mlp,static,dirichlet,TriMean,45,0.1116,2.2975953647613525,0.6472378969192505,0.45643025636672974
mlp,static,dirichlet,TriMean,46,0.1109,2.2974131649017333,0.6419732570648193,0.4606409966945648
mlp,static,dirichlet,TriMean,47,0.1115,2.2972318305969237,0.6443988084793091,0.467721551656723
mlp,static,dirichlet,TriMean,48,0.1111,2.297049365234375,0.6445520520210266,0.4781678020954132
mlp,static,dirichlet,TriMean,49,0.1111,2.2968674655914305,0.6484388709068298,0.4731747508049011
mlp,static,dirichlet,FABA,0,0.1009,2.3037979694366455,0.6017841696739197,0.5057780146598816
mlp,static,dirichlet,FABA,1,0.1009,2.3036582931518557,0.6005563139915466,0.5009741187095642
mlp,static,dirichlet,FABA,2,0.1009,2.303517891693115,0.5771685838699341,0.4884317219257355
mlp,static,dirichlet,FABA,3,0.1009,2.3033768074035645,0.5570261478424072,0.48155269026756287
mlp,static,dirichlet,FABA,4,0.1009,2.3032373554229735,0.5508573055267334,0.47473835945129395
mlp,static,dirichlet,FABA,5,0.1009,2.303096967315674,0.5362653136253357,0.4758046567440033
mlp,static,dirichlet,FABA,6,0.1009,2.3029567108154296,0.5325853824615479,0.47528964281082153
mlp,static,dirichlet,FABA,7,0.1009,2.302818649673462,0.5307329297065735,0.4717249274253845
mlp,static,dirichlet,FABA,8,0.1009,2.302681774520874,0.5140316486358643,0.46815016865730286
mlp,static,dirichlet,FABA,9,0.1009,2.302543061065674,0.5168600082397461,0.45848560333251953
mlp,static,dirichlet,FABA,10,0.1009,2.302406086730957,0.515710711479187,0.44829505681991577
mlp,static,dirichlet,FABA,11,0.1009,2.302268577194214,0.5233983993530273,0.4490048885345459
mlp,static,dirichlet,FABA,12,0.1009,2.3021313987731933,0.5265865325927734,0.4441438913345337
mlp,static,dirichlet,FABA,13,0.1009,2.301994455718994,0.5184236168861389,0.443978488445282
mlp,static,dirichlet,FABA,14,0.1009,2.3018575035095217,0.5114554166793823,0.4553722143173218
mlp,static,dirichlet,FABA,15,0.1009,2.301720687866211,0.5196143388748169,0.45431897044181824
mlp,static,dirichlet,FABA,16,0.1009,2.3015839233398436,0.5202271938323975,0.4511488676071167
mlp,static,dirichlet,FABA,17,0.1009,2.3014462028503417,0.5237328410148621,0.44115668535232544
mlp,static,dirichlet,FABA,18,0.1009,2.3013083892822266,0.5256121158599854,0.4374719262123108
mlp,static,dirichlet,FABA,19,0.1009,2.30117112121582,0.5228546261787415,0.44269290566444397
mlp,static,dirichlet,FABA,20,0.1009,2.3010344467163084,0.5274859070777893,0.4392339289188385
mlp,static,dirichlet,FABA,21,0.1009,2.300898740005493,0.5210466980934143,0.43171900510787964
mlp,static,dirichlet,FABA,22,0.1009,2.3007639877319335,0.528194785118103,0.426699161529541
mlp,static,dirichlet,FABA,23,0.1009,2.300628723144531,0.5328556299209595,0.42631995677948
mlp,static,dirichlet,FABA,24,0.1009,2.300493229675293,0.5287922620773315,0.43109214305877686
mlp,static,dirichlet,FABA,25,0.1009,2.3003582878112794,0.5300741791725159,0.4268627464771271
mlp,static,dirichlet,FABA,26,0.1009,2.3002218517303468,0.5281026363372803,0.43072453141212463
mlp,static,dirichlet,FABA,27,0.1009,2.3000874671936034,0.5276221036911011,0.4317886233329773
mlp,static,dirichlet,FABA,28,0.1009,2.299952492904663,0.5286429524421692,0.4248827397823334
mlp,static,dirichlet,FABA,29,0.1009,2.2998166942596434,0.540419340133667,0.42416155338287354
mlp,static,dirichlet,FABA,30,0.1009,2.2996801097869874,0.5348226428031921,0.4301837086677551
mlp,static,dirichlet,FABA,31,0.1009,2.299542023086548,0.5264655947685242,0.4284137189388275
mlp,static,dirichlet,FABA,32,0.1009,2.299403956985474,0.5295672416687012,0.42158907651901245
mlp,static,dirichlet,FABA,33,0.1009,2.2992645851135256,0.5315647125244141,0.4206543266773224
mlp,static,dirichlet,FABA,34,0.1009,2.299124062728882,0.5270652770996094,0.42499998211860657
mlp,static,dirichlet,FABA,35,0.1009,2.298983623504639,0.5092505216598511,0.41756147146224976
mlp,static,dirichlet,FABA,36,0.1009,2.2988425357818603,0.5151654481887817,0.4090055823326111
mlp,static,dirichlet,FABA,37,0.1009,2.298699489593506,0.5138625502586365,0.41289305686950684
mlp,static,dirichlet,FABA,38,0.1009,2.2985563709259034,0.5207231044769287,0.41231855750083923
mlp,static,dirichlet,FABA,39,0.1009,2.2984118309020998,0.5054844617843628,0.4166337847709656
mlp,static,dirichlet,FABA,40,0.1009,2.2982673866271974,0.5059305429458618,0.4150175452232361
mlp,static,dirichlet,FABA,41,0.1009,2.2981220054626466,0.515575647354126,0.4100896418094635
mlp,static,dirichlet,FABA,42,0.101,2.2979756736755372,0.5129215121269226,0.4106864333152771
mlp,static,dirichlet,FABA,43,0.101,2.2978292152404785,0.49985450506210327,0.4159659147262573
mlp,static,dirichlet,FABA,44,0.101,2.2976816783905027,0.5027027726173401,0.4179920554161072
mlp,static,dirichlet,FABA,45,0.101,2.2975345138549805,0.5014055967330933,0.41531482338905334
mlp,static,dirichlet,FABA,46,0.101,2.2973880405426024,0.5109606385231018,0.4182036221027374
mlp,static,dirichlet,FABA,47,0.101,2.2972404151916503,0.503169596195221,0.42570725083351135
mlp,static,dirichlet,FABA,48,0.1012,2.2970913974761964,0.5035075545310974,0.41773536801338196
mlp,static,dirichlet,FABA,49,0.1012,2.296940746307373,0.49620774388313293,0.4206109642982483
mlp,static,dirichlet,CC,0,0.1039,2.3044921855926512,0.6605438590049744,0.30683809518814087
mlp,static,dirichlet,CC,1,0.1041,2.304276816558838,0.6373843550682068,0.2877901792526245
mlp,static,dirichlet,CC,2,0.1042,2.304059089279175,0.6243295669555664,0.28115981817245483
mlp,static,dirichlet,CC,3,0.1045,2.303841771697998,0.612941563129425,0.27311062812805176
mlp,static,dirichlet,CC,4,0.1051,2.3036242748260496,0.608559250831604,0.2678248882293701
mlp,static,dirichlet,CC,5,0.1051,2.303406081008911,0.5973513722419739,0.2628362774848938
mlp,static,dirichlet,CC,6,0.1051,2.303186849594116,0.5880072712898254,0.25466132164001465
mlp,static,dirichlet,CC,7,0.1053,2.302969230270386,0.5930467247962952,0.24650807678699493
mlp,static,dirichlet,CC,8,0.1057,2.302752853012085,0.587954580783844,0.24375244975090027
mlp,static,dirichlet,CC,9,0.1063,2.3025364643096924,0.5793125033378601,0.24132217466831207
mlp,static,dirichlet,CC,10,0.1064,2.3023183403015137,0.5739181637763977,0.2457241714000702
mlp,static,dirichlet,CC,11,0.1064,2.302100856399536,0.5652658343315125,0.23861141502857208
mlp,static,dirichlet,CC,12,0.1066,2.3018828098297117,0.5563841462135315,0.23386016488075256
mlp,static,dirichlet,CC,13,0.107,2.3016634567260743,0.5523838400840759,0.2332109808921814
mlp,static,dirichlet,CC,14,0.1074,2.3014453132629393,0.5513611435890198,0.2288617342710495
mlp,static,dirichlet,CC,15,0.1078,2.301228443145752,0.544150173664093,0.23236040771007538
mlp,static,dirichlet,CC,16,0.1079,2.3010118026733397,0.5359981060028076,0.22885186970233917
mlp,static,dirichlet,CC,17,0.1084,2.3007944889068606,0.5290660858154297,0.22943194210529327
mlp,static,dirichlet,CC,18,0.1088,2.30057783203125,0.5238884687423706,0.23825865983963013
mlp,static,dirichlet,CC,19,0.109,2.3003599784851074,0.5265474319458008,0.23674197494983673
mlp,static,dirichlet,CC,20,0.1097,2.300142623901367,0.52776038646698,0.2367672175168991
mlp,static,dirichlet,CC,21,0.1101,2.2999241729736326,0.5224326848983765,0.2342211753129959
mlp,static,dirichlet,CC,22,0.1106,2.2997052494049073,0.5211814641952515,0.23241586983203888
mlp,static,dirichlet,CC,23,0.1113,2.2994862831115723,0.5209391713142395,0.23313137888908386
mlp,static,dirichlet,CC,24,0.1122,2.2992667335510255,0.5260086059570312,0.23441898822784424
mlp,static,dirichlet,CC,25,0.1125,2.2990477340698243,0.5206948518753052,0.23511050641536713
mlp,static,dirichlet,CC,26,0.1136,2.298828556060791,0.5243366360664368,0.23339171707630157
mlp,static,dirichlet,CC,27,0.1144,2.298610004425049,0.5184229016304016,0.23650872707366943
mlp,static,dirichlet,CC,28,0.115,2.298392127227783,0.5228580236434937,0.24388527870178223
mlp,static,dirichlet,CC,29,0.1156,2.298174921798706,0.518008291721344,0.2484123706817627
mlp,static,dirichlet,CC,30,0.1172,2.297956349182129,0.5210633277893066,0.24255014955997467
mlp,static,dirichlet,CC,31,0.1187,2.297736756515503,0.5197177529335022,0.24772940576076508
mlp,static,dirichlet,CC,32,0.1196,2.297517325973511,0.5244128704071045,0.25357627868652344
mlp,static,dirichlet,CC,33,0.1201,2.2972992374420165,0.5263652205467224,0.25790226459503174
mlp,static,dirichlet,CC,34,0.1212,2.2970795024871826,0.5223067402839661,0.25794893503189087
mlp,static,dirichlet,CC,35,0.1226,2.2968582191467286,0.5181035399436951,0.2573992609977722
mlp,static,dirichlet,CC,36,0.124,2.296635577392578,0.5255086421966553,0.25261202454566956
mlp,static,dirichlet,CC,37,0.126,2.2964129890441893,0.5283334851264954,0.25199347734451294
mlp,static,dirichlet,CC,38,0.1272,2.296191539764404,0.529492974281311,0.24950890243053436
mlp,static,dirichlet,CC,39,0.1293,2.29597108001709,0.5313963890075684,0.24619290232658386
mlp,static,dirichlet,CC,40,0.1306,2.295751117706299,0.5335699319839478,0.24833454191684723
mlp,static,dirichlet,CC,41,0.1331,2.29553233833313,0.5281223058700562,0.24256493151187897
mlp,static,dirichlet,CC,42,0.1348,2.2953136074066163,0.5306212902069092,0.2348654568195343
mlp,static,dirichlet,CC,43,0.1359,2.2950963485717772,0.52659010887146,0.23141038417816162
mlp,static,dirichlet,CC,44,0.1377,2.2948789691925047,0.5255458354949951,0.2281864732503891
mlp,static,dirichlet,CC,45,0.14,2.294661520385742,0.528038740158081,0.22600947320461273
mlp,static,dirichlet,CC,46,0.1409,2.2944448276519775,0.5165673494338989,0.22437749803066254
mlp,static,dirichlet,CC,47,0.1426,2.294229347610474,0.5226826071739197,0.22726914286613464
mlp,static,dirichlet,CC,48,0.1448,2.294014384841919,0.5199049115180969,0.22479717433452606
mlp,static,dirichlet,CC,49,0.1467,2.293799842453003,0.5203990936279297,0.22511541843414307
mlp,static,dirichlet,LFighter,0,0.1131,2.30839539604187,0.4561768174171448,0.4814590513706207
mlp,static,dirichlet,LFighter,1,0.1131,2.308212448501587,0.4515683352947235,0.46768003702163696
mlp,static,dirichlet,LFighter,2,0.1143,2.308029216003418,0.4494250416755676,0.4673767387866974
mlp,static,dirichlet,LFighter,3,0.1172,2.307847020339966,0.4547072649002075,0.46173766255378723
mlp,static,dirichlet,LFighter,4,0.1185,2.3076662364959715,0.4516896903514862,0.4596964418888092
mlp,static,dirichlet,LFighter,5,0.1202,2.3074857681274414,0.4514518976211548,0.45487716794013977
mlp,static,dirichlet,LFighter,6,0.1221,2.307304880142212,0.4433688819408417,0.45308366417884827
mlp,static,dirichlet,LFighter,7,0.1232,2.3071264221191408,0.4399928152561188,0.46052297949790955
mlp,static,dirichlet,LFighter,8,0.1248,2.3069493343353273,0.4410787522792816,0.4660731256008148
mlp,static,dirichlet,LFighter,9,0.1259,2.306772959136963,0.4423525631427765,0.4639737010002136
mlp,static,dirichlet,LFighter,10,0.1264,2.306596795272827,0.4482736587524414,0.4665948152542114
mlp,static,dirichlet,LFighter,11,0.1272,2.3064218864440917,0.4412175714969635,0.4645639955997467
mlp,static,dirichlet,LFighter,12,0.1297,2.3062495487213135,0.44312041997909546,0.46667909622192383
mlp,static,dirichlet,LFighter,13,0.1309,2.306078980255127,0.44498416781425476,0.4696386456489563
mlp,static,dirichlet,LFighter,14,0.1338,2.3059087730407715,0.44870588183403015,0.4875991940498352
mlp,static,dirichlet,LFighter,15,0.1355,2.3057391437530517,0.4490073025226593,0.4786439836025238
mlp,static,dirichlet,LFighter,16,0.1377,2.3055707042694094,0.44457951188087463,0.471350759267807
mlp,static,dirichlet,LFighter,17,0.1388,2.305402723312378,0.4417009949684143,0.46940869092941284
mlp,static,dirichlet,LFighter,18,0.1407,2.3052373458862303,0.446771502494812,0.4653201699256897
mlp,static,dirichlet,LFighter,19,0.1425,2.3050735912322997,0.4478950500488281,0.45959073305130005
mlp,static,dirichlet,LFighter,20,0.144,2.304911416244507,0.4473700523376465,0.45360487699508667
mlp,static,dirichlet,LFighter,21,0.1448,2.3047490509033204,0.4433753490447998,0.4558536410331726
mlp,static,dirichlet,LFighter,22,0.1463,2.3045880043029787,0.44735291600227356,0.45316073298454285
mlp,static,dirichlet,LFighter,23,0.1479,2.3044267539978027,0.44656068086624146,0.451900452375412
mlp,static,dirichlet,LFighter,24,0.1488,2.304266614532471,0.4478719234466553,0.44190922379493713
mlp,static,dirichlet,LFighter,25,0.1499,2.3040859619140623,0.44593995809555054,0.4476909041404724
mlp,static,dirichlet,LFighter,26,0.1521,2.3039272022247315,0.4496309757232666,0.4428648054599762
mlp,static,dirichlet,LFighter,27,0.1538,2.303747982406616,0.4532295763492584,0.44634348154067993
mlp,static,dirichlet,LFighter,28,0.1545,2.3035701683044434,0.4499516189098358,0.4551088809967041
mlp,static,dirichlet,LFighter,29,0.1563,2.303392756652832,0.44618821144104004,0.4665870666503906
mlp,static,dirichlet,LFighter,30,0.1583,2.3032153415679932,0.44661641120910645,0.4622405171394348
mlp,static,dirichlet,LFighter,31,0.1601,2.3030609897613523,0.45657917857170105,0.4579799175262451
mlp,static,dirichlet,LFighter,32,0.1616,2.3029078903198243,0.4536822736263275,0.4734703600406647
mlp,static,dirichlet,LFighter,33,0.1616,2.3027554527282716,0.4585939645767212,0.4757637083530426
mlp,static,dirichlet,LFighter,34,0.162,2.3025834602355957,0.4596651494503021,0.47205227613449097
mlp,static,dirichlet,LFighter,35,0.1619,2.3024122867584227,0.4678184390068054,0.47269922494888306
mlp,static,dirichlet,LFighter,36,0.1624,2.302262947845459,0.4679986238479614,0.4607033133506775
mlp,static,dirichlet,LFighter,37,0.1625,2.302112982940674,0.4654165208339691,0.4493817389011383
mlp,static,dirichlet,LFighter,38,0.1624,2.3019637466430662,0.46265682578086853,0.4401300847530365
mlp,static,dirichlet,LFighter,39,0.1625,2.3018154907226562,0.46316200494766235,0.4454387128353119
mlp,static,dirichlet,LFighter,40,0.1608,2.3016654190063477,0.4573090076446533,0.457965612411499
mlp,static,dirichlet,LFighter,41,0.1595,2.3015167171478272,0.4637579619884491,0.45427393913269043
mlp,static,dirichlet,LFighter,42,0.1594,2.301367754364014,0.4651349186897278,0.44462358951568604
mlp,static,dirichlet,LFighter,43,0.1595,2.301218727493286,0.46862074732780457,0.4502653181552887
mlp,static,dirichlet,LFighter,44,0.1591,2.301070372772217,0.4683181047439575,0.4540902376174927
mlp,static,dirichlet,LFighter,45,0.1582,2.3009233684539794,0.4669439494609833,0.44968101382255554
mlp,static,dirichlet,LFighter,46,0.158,2.300779154205322,0.46852028369903564,0.458240270614624
mlp,static,dirichlet,LFighter,47,0.1576,2.3006357311248777,0.4662795066833496,0.4491859972476959
mlp,static,dirichlet,LFighter,48,0.1581,2.3004913818359376,0.46432992815971375,0.4549274742603302
mlp,static,dirichlet,LFighter,49,0.158,2.3003457344055174,0.4607897400856018,0.4453456997871399
mlp,static,noniid,Mean,0,0.0892,2.305839965057373,1.5223931074142456,1.1857225894927979
mlp,static,noniid,Mean,1,0.0892,2.3055839733123777,1.5207831859588623,1.1835330724716187
mlp,static,noniid,Mean,2,0.0892,2.3053276515960692,1.5252583026885986,1.1733360290527344
mlp,static,noniid,Mean,3,0.0892,2.3050722789764406,1.517954707145691,1.1658118963241577
mlp,static,noniid,Mean,4,0.0892,2.3048187099456787,1.5152944326400757,1.1592038869857788
mlp,static,noniid,Mean,5,0.0892,2.304567925262451,1.5087621212005615,1.146712303161621
mlp,static,noniid,Mean,6,0.0892,2.3043186141967773,1.5042791366577148,1.139529824256897
mlp,static,noniid,Mean,7,0.0892,2.30407163772583,1.502830982208252,1.139804720878601
mlp,static,noniid,Mean,8,0.0892,2.3038270931243896,1.5084177255630493,1.1391340494155884
mlp,static,noniid,Mean,9,0.0892,2.3035843505859375,1.5084192752838135,1.1346924304962158
mlp,static,noniid,Mean,10,0.0892,2.303344556427002,1.5041844844818115,1.1349760293960571
mlp,static,noniid,Mean,11,0.0892,2.3031082698822023,1.497196078300476,1.1343557834625244
mlp,static,noniid,Mean,12,0.0892,2.3028753124237062,1.4926332235336304,1.1338326930999756
mlp,static,noniid,Mean,13,0.0892,2.3026443397521974,1.4920549392700195,1.1311993598937988
mlp,static,noniid,Mean,14,0.0892,2.30241643371582,1.4863917827606201,1.1253424882888794
mlp,static,noniid,Mean,15,0.0892,2.302191194152832,1.486304521560669,1.1204383373260498
mlp,static,noniid,Mean,16,0.0892,2.3019669414520263,1.4876832962036133,1.1139086484909058
mlp,static,noniid,Mean,17,0.0892,2.3017444679260253,1.4868731498718262,1.1157640218734741
mlp,static,noniid,Mean,18,0.0892,2.3015232318878174,1.4870461225509644,1.113422155380249
mlp,static,noniid,Mean,19,0.0892,2.301303927230835,1.4869787693023682,1.1192177534103394
mlp,static,noniid,Mean,20,0.0892,2.3010874366760254,1.485406517982483,1.1197216510772705
mlp,static,noniid,Mean,21,0.0892,2.3008741806030275,1.480312466621399,1.11857271194458
mlp,static,noniid,Mean,22,0.0892,2.300663631439209,1.4797651767730713,1.1197102069854736
mlp,static,noniid,Mean,23,0.0892,2.3004548030853273,1.482330322265625,1.1115516424179077
mlp,static,noniid,Mean,24,0.0892,2.3002497722625734,1.4802722930908203,1.1141959428787231
mlp,static,noniid,Mean,25,0.0892,2.3000469314575196,1.4766260385513306,1.110227346420288
mlp,static,noniid,Mean,26,0.0892,2.299847710800171,1.4709163904190063,1.1114307641983032
mlp,static,noniid,Mean,27,0.0892,2.299650297164917,1.4699064493179321,1.1186662912368774
mlp,static,noniid,Mean,28,0.0892,2.299456160354614,1.4749220609664917,1.1225202083587646
mlp,static,noniid,Mean,29,0.0892,2.299264518737793,1.4773279428482056,1.1207820177078247
mlp,static,noniid,Mean,30,0.0892,2.2990745979309084,1.4794275760650635,1.1172436475753784
mlp,static,noniid,Mean,31,0.0892,2.298886462402344,1.4766038656234741,1.1108373403549194
mlp,static,noniid,Mean,32,0.0892,2.2987005592346192,1.4745618104934692,1.1113308668136597
mlp,static,noniid,Mean,33,0.0892,2.29851515083313,1.473469853401184,1.1081284284591675
mlp,static,noniid,Mean,34,0.0892,2.2983318958282473,1.4697647094726562,1.1024715900421143
mlp,static,noniid,Mean,35,0.0892,2.298152143859863,1.4653117656707764,1.1106735467910767
mlp,static,noniid,Mean,36,0.0892,2.2979741256713866,1.4610480070114136,1.1003828048706055
mlp,static,noniid,Mean,37,0.0892,2.2978003574371337,1.4579362869262695,1.1079566478729248
mlp,static,noniid,Mean,38,0.0892,2.2976279628753664,1.4574174880981445,1.1093515157699585
mlp,static,noniid,Mean,39,0.0892,2.2974580211639406,1.4543187618255615,1.1025397777557373
mlp,static,noniid,Mean,40,0.0892,2.2972907768249513,1.4571892023086548,1.1080737113952637
mlp,static,noniid,Mean,41,0.0892,2.297125161743164,1.4574679136276245,1.1048543453216553
mlp,static,noniid,Mean,42,0.0892,2.2969612506866457,1.4604207277297974,1.1108485460281372
mlp,static,noniid,Mean,43,0.0892,2.296799982070923,1.4572254419326782,1.1145182847976685
mlp,static,noniid,Mean,44,0.0892,2.296639026260376,1.4608770608901978,1.1161683797836304
mlp,static,noniid,Mean,45,0.0892,2.296479545211792,1.4568524360656738,1.1051781177520752
mlp,static,noniid,Mean,46,0.0892,2.2963214500427247,1.4560750722885132,1.1080272197723389
mlp,static,noniid,Mean,47,0.0892,2.29616322517395,1.4591901302337646,1.1104621887207031
mlp,static,noniid,Mean,48,0.0892,2.29600491027832,1.4615405797958374,1.1059919595718384
mlp,static,noniid,Mean,49,0.0892,2.295848902511597,1.4626901149749756,1.1080334186553955
mlp,static,noniid,TriMean,0,0.1209,2.3076258098602294,1.4803308248519897,1.0804390907287598
mlp,static,noniid,TriMean,1,0.1208,2.30756686668396,1.4781498908996582,1.0800704956054688
mlp,static,noniid,TriMean,2,0.1204,2.3075086811065675,1.4728695154190063,1.0785691738128662
mlp,static,noniid,TriMean,3,0.1206,2.307450671386719,1.467936635017395,1.0749733448028564
mlp,static,noniid,TriMean,4,0.1209,2.3073938941955565,1.4620121717453003,1.0738662481307983
mlp,static,noniid,TriMean,5,0.12,2.3073384407043456,1.4581730365753174,1.0689808130264282
mlp,static,noniid,TriMean,6,0.1195,2.3072843978881834,1.4569014310836792,1.0703047513961792
mlp,static,noniid,TriMean,7,0.12,2.3072316680908203,1.4547348022460938,1.0762063264846802
mlp,static,noniid,TriMean,8,0.1189,2.3071795909881594,1.4547775983810425,1.0643647909164429
mlp,static,noniid,TriMean,9,0.119,2.3071284366607667,1.454226016998291,1.0545986890792847
mlp,static,noniid,TriMean,10,0.1183,2.3070776779174804,1.4579296112060547,1.0536330938339233
mlp,static,noniid,TriMean,11,0.1181,2.3070271713256836,1.4604930877685547,1.0569696426391602
mlp,static,noniid,TriMean,12,0.1169,2.306978351593018,1.4623311758041382,1.0621545314788818
mlp,static,noniid,TriMean,13,0.1167,2.3069303829193117,1.4651509523391724,1.058284878730774
mlp,static,noniid,TriMean,14,0.1164,2.306883464431763,1.4690245389938354,1.061400294303894
mlp,static,noniid,TriMean,15,0.1162,2.3068371032714845,1.4736725091934204,1.054937720298767
mlp,static,noniid,TriMean,16,0.1151,2.3067917057037355,1.476122260093689,1.0576895475387573
mlp,static,noniid,TriMean,17,0.1143,2.306746919250488,1.483390212059021,1.0531997680664062
mlp,static,noniid,TriMean,18,0.114,2.306702244949341,1.4844067096710205,1.0631881952285767
mlp,static,noniid,TriMean,19,0.1129,2.306658071899414,1.48996102809906,1.0697611570358276
mlp,static,noniid,TriMean,20,0.1128,2.3066145099639894,1.4930058717727661,1.0649642944335938
mlp,static,noniid,TriMean,21,0.1129,2.306571036148071,1.4974597692489624,1.0664047002792358
mlp,static,noniid,TriMean,22,0.1128,2.3065286228179933,1.4999381303787231,1.071377158164978
mlp,static,noniid,TriMean,23,0.1123,2.306487116241455,1.5029563903808594,1.0719727277755737
mlp,static,noniid,TriMean,24,0.1125,2.306446461868286,1.5054130554199219,1.0791975259780884
mlp,static,noniid,TriMean,25,0.1119,2.3064062465667723,1.5036067962646484,1.0867902040481567
mlp,static,noniid,TriMean,26,0.1118,2.306366039657593,1.5035159587860107,1.0910766124725342
mlp,static,noniid,TriMean,27,0.1105,2.306326091003418,1.5076390504837036,1.0884405374526978
