Model,Attack,Partition,Aggregator,Iteration,TestAccuracy,TestLoss,xi,A
mlp,dynamic,iid,TriMean,14,0.1037,2.3104109169006346,0.09402946382761002,1.4660634994506836
mlp,dynamic,iid,TriMean,15,0.104,2.310069372177124,0.08506222814321518,1.4703254699707031
mlp,dynamic,iid,TriMean,16,0.1044,2.309731174468994,0.08957035839557648,1.4699326753616333
mlp,dynamic,iid,TriMean,17,0.1048,2.3093910400390625,0.07923679053783417,1.4663212299346924
mlp,dynamic,iid,TriMean,18,0.105,2.309050513458252,0.07374604046344757,1.4696139097213745
mlp,dynamic,iid,TriMean,19,0.1053,2.308709182357788,0.07240767776966095,1.4664040803909302
mlp,dynamic,iid,TriMean,20,0.1057,2.3083695697784425,0.0620243176817894,1.4664534330368042
mlp,dynamic,iid,TriMean,21,0.1061,2.3080325996398927,0.06796277314424515,1.4605029821395874
mlp,dynamic,iid,TriMean,22,0.1066,2.307696049118042,0.07940835505723953,1.4606064558029175
mlp,dynamic,iid,TriMean,23,0.1072,2.3073608867645263,0.08191750198602676,1.4593114852905273
mlp,dynamic,iid,TriMean,24,0.1074,2.3070278358459473,0.07861355692148209,1.4582301378250122
mlp,dynamic,iid,TriMean,25,0.1077,2.3066998542785644,0.07571433484554291,1.4651052951812744
mlp,dynamic,iid,TriMean,26,0.1088,2.3063709102630616,0.07322902977466583,1.4664599895477295
mlp,dynamic,iid,TriMean,27,0.1093,2.306042052078247,0.06853198260068893,1.468921184539795
mlp,dynamic,iid,TriMean,28,0.1094,2.305715350341797,0.06670954078435898,1.468481183052063
mlp,dynamic,iid,TriMean,29,0.1095,2.3053891239166258,0.06910932064056396,1.4661619663238525
mlp,dynamic,iid,TriMean,30,0.1098,2.3050602767944337,0.06760857254266739,1.461449384689331
mlp,dynamic,iid,TriMean,31,0.1102,2.304732285308838,0.06362572312355042,1.465090036392212
mlp,dynamic,iid,TriMean,32,0.1103,2.3044065601348875,0.05986980348825455,1.4553030729293823
mlp,dynamic,iid,TriMean,33,0.1108,2.304081838607788,0.06048520654439926,1.4477007389068604
mlp,dynamic,iid,TriMean,34,0.1111,2.3037605712890623,0.059354014694690704,1.448422908782959
mlp,dynamic,iid,TriMean,35,0.1113,2.3034397453308104,0.06101367622613907,1.4453094005584717
mlp,dynamic,iid,TriMean,36,0.1118,2.3031228954315184,0.0636679157614708,1.4458826780319214
mlp,dynamic,iid,TriMean,37,0.1122,2.302803903961182,0.06912391632795334,1.438383936882019
mlp,dynamic,iid,TriMean,38,0.1124,2.302489205932617,0.07057546824216843,1.4413294792175293
mlp,dynamic,iid,TriMean,39,0.1129,2.3021762046813965,0.06417354941368103,1.4394490718841553
mlp,dynamic,iid,TriMean,40,0.1134,2.301864067840576,0.05674048140645027,1.4365509748458862
mlp,dynamic,iid,TriMean,41,0.1135,2.3015539279937745,0.05422351881861687,1.4332002401351929
mlp,dynamic,iid,TriMean,42,0.1139,2.301242417526245,0.058066315948963165,1.4354873895645142
mlp,dynamic,iid,TriMean,43,0.1142,2.3009298274993895,0.06073014438152313,1.4359500408172607
mlp,dynamic,iid,TriMean,44,0.1146,2.3006177474975584,0.06503879278898239,1.4277743101119995
mlp,dynamic,iid,TriMean,45,0.1151,2.3003057430267333,0.06669779121875763,1.431829810142517
mlp,dynamic,iid,TriMean,46,0.1151,2.299995330429077,0.06364938616752625,1.4310134649276733
mlp,dynamic,iid,TriMean,47,0.1151,2.2996859394073486,0.059363674372434616,1.4299198389053345
mlp,dynamic,iid,TriMean,48,0.1153,2.2993765281677248,0.06442292779684067,1.43320631980896
mlp,dynamic,iid,TriMean,49,0.1159,2.2990702503204345,0.06626581400632858,1.4371528625488281
mlp,dynamic,iid,FABA,0,0.114,2.306805403518677,0.24217021465301514,1.0852371454238892
mlp,dynamic,iid,FABA,1,0.1139,2.306544593811035,0.22019951045513153,1.0940678119659424
mlp,dynamic,iid,FABA,2,0.1139,2.3062832424163817,0.1998920440673828,1.088282823562622
mlp,dynamic,iid,FABA,3,0.1139,2.3060210151672362,0.17796841263771057,1.086216688156128
mlp,dynamic,iid,FABA,4,0.1139,2.3057608055114747,0.16236166656017303,1.075378179550171
mlp,dynamic,iid,FABA,5,0.1139,2.305500043487549,0.15443666279315948,1.0661232471466064
mlp,dynamic,iid,FABA,6,0.1139,2.3052403827667236,0.13299521803855896,1.067839503288269
mlp,dynamic,iid,FABA,7,0.1139,2.3049801906585694,0.1260591596364975,1.0479973554611206
mlp,dynamic,iid,FABA,8,0.1139,2.3047186157226562,0.11436940729618073,1.039311408996582
mlp,dynamic,iid,FABA,9,0.1139,2.3044585296630857,0.1039915457367897,1.0319734811782837
mlp,dynamic,iid,FABA,10,0.1139,2.3041986770629883,0.09580115228891373,1.0319775342941284
mlp,dynamic,iid,FABA,11,0.1139,2.3039398303985594,0.09569775313138962,1.0245234966278076
mlp,dynamic,iid,FABA,12,0.1139,2.303680358886719,0.09234807640314102,1.0188103914260864
mlp,dynamic,iid,FABA,13,0.1139,2.3034207752227784,0.08619039505720139,1.0033003091812134
mlp,dynamic,iid,FABA,14,0.1139,2.3031618324279783,0.08257506787776947,0.9992502927780151
mlp,dynamic,iid,FABA,15,0.1139,2.302903088378906,0.0727146789431572,0.9833424091339111
mlp,dynamic,iid,FABA,16,0.1139,2.302643885040283,0.07092297077178955,0.9672967195510864
mlp,dynamic,iid,FABA,17,0.1139,2.3023851543426512,0.07109139859676361,0.9528282284736633
mlp,dynamic,iid,FABA,18,0.1138,2.302126773071289,0.06681933999061584,0.9404327273368835
mlp,dynamic,iid,FABA,19,0.1138,2.301867389678955,0.06405404955148697,0.9326425194740295
mlp,dynamic,iid,FABA,20,0.1138,2.3016080043792724,0.06880782544612885,0.9303272366523743
mlp,dynamic,iid,FABA,21,0.1138,2.3013497497558593,0.05997540056705475,0.9162434935569763
mlp,dynamic,iid,FABA,22,0.1138,2.3010919776916503,0.06166558340191841,0.9130707383155823
mlp,dynamic,iid,FABA,23,0.1139,2.3008334964752195,0.057490307837724686,0.9004535675048828
mlp,dynamic,iid,FABA,24,0.1139,2.300576403045654,0.059257492423057556,0.8890599608421326
mlp,dynamic,iid,FABA,25,0.1139,2.300320872497559,0.058418646454811096,0.8836140036582947
mlp,dynamic,iid,FABA,26,0.1139,2.3000657024383546,0.06285655498504639,0.8759897947311401
mlp,dynamic,iid,FABA,27,0.1139,2.299812117767334,0.06374981999397278,0.8532411456108093
mlp,dynamic,iid,FABA,28,0.1139,2.2995567523956297,0.06179500371217728,0.8443666696548462
mlp,dynamic,iid,FABA,29,0.114,2.299300162124634,0.06134660169482231,0.8339530825614929
mlp,dynamic,iid,FABA,30,0.114,2.299044242477417,0.060183580964803696,0.8238697648048401
mlp,dynamic,iid,FABA,31,0.114,2.2987890830993654,0.0615968182682991,0.8135120868682861
mlp,dynamic,iid,FABA,32,0.114,2.298535240936279,0.060763612389564514,0.8025559186935425
mlp,dynamic,iid,FABA,33,0.114,2.2982811347961425,0.0630231648683548,0.7987686395645142
mlp,dynamic,iid,FABA,34,0.114,2.2980285251617434,0.06504512578248978,0.7849467992782593
mlp,dynamic,iid,FABA,35,0.114,2.297776094055176,0.06464911997318268,0.7795800566673279
mlp,dynamic,iid,FABA,36,0.1141,2.2975252292633055,0.06539927423000336,0.7613443732261658
mlp,dynamic,iid,FABA,37,0.1141,2.2972743717193604,0.06396937370300293,0.7548419237136841
mlp,dynamic,iid,FABA,38,0.1142,2.2970216529846192,0.06917738914489746,0.7504727244377136
mlp,dynamic,iid,FABA,39,0.1142,2.2967704460144045,0.07280077040195465,0.7394435405731201
mlp,dynamic,iid,FABA,40,0.1142,2.29651982421875,0.07625418901443481,0.7303091883659363
mlp,dynamic,iid,FABA,41,0.1142,2.296271300506592,0.06669865548610687,0.7099210023880005
mlp,dynamic,iid,FABA,42,0.1142,2.2960238941192626,0.06151699647307396,0.712119460105896
mlp,dynamic,iid,FABA,43,0.1143,2.2957757804870607,0.06184817850589752,0.6923681497573853
mlp,dynamic,iid,FABA,44,0.1143,2.29552806930542,0.06494732946157455,0.6786024570465088
mlp,dynamic,iid,FABA,45,0.1144,2.295280024719238,0.07068335264921188,0.6745179295539856
mlp,dynamic,iid,FABA,46,0.1145,2.2950343143463137,0.0656830370426178,0.6579104661941528
mlp,dynamic,iid,FABA,47,0.1145,2.294790009689331,0.06250929087400436,0.6537838578224182
mlp,dynamic,iid,FABA,48,0.1145,2.2945469635009768,0.05889274924993515,0.6452723741531372
mlp,dynamic,iid,FABA,49,0.1145,2.2943067642211914,0.05614171549677849,0.6375719308853149
mlp,dynamic,iid,CC,0,0.0986,2.3024396850585935,0.2498590052127838,1.2446959018707275
mlp,dynamic,iid,CC,1,0.0991,2.3022219005584716,0.22576482594013214,1.2412445545196533
mlp,dynamic,iid,CC,2,0.0996,2.3020031368255616,0.2025568187236786,1.2363966703414917
mlp,dynamic,iid,CC,3,0.0998,2.301788618469238,0.18177056312561035,1.2353429794311523
mlp,dynamic,iid,CC,4,0.1,2.3015739387512206,0.17204613983631134,1.2342689037322998
mlp,dynamic,iid,CC,5,0.1007,2.3013599250793457,0.15375763177871704,1.2357746362686157
mlp,dynamic,iid,CC,6,0.1011,2.3011472534179687,0.1359853446483612,1.2352370023727417
mlp,dynamic,iid,CC,7,0.1017,2.3009350635528563,0.1297091543674469,1.2354332208633423
mlp,dynamic,iid,CC,8,0.1021,2.300723956298828,0.117036834359169,1.2334729433059692
mlp,dynamic,iid,CC,9,0.1028,2.3005124015808107,0.1054002195596695,1.232541799545288
mlp,dynamic,iid,CC,10,0.1034,2.3002996799468995,0.09272579848766327,1.235260009765625
mlp,dynamic,iid,CC,11,0.1038,2.3000875617980956,0.088969387114048,1.232203483581543
mlp,dynamic,iid,CC,12,0.1045,2.299876570892334,0.08690237998962402,1.2283378839492798
mlp,dynamic,iid,CC,13,0.1046,2.299667025375366,0.08825862407684326,1.2186394929885864
mlp,dynamic,iid,CC,14,0.1051,2.299456841659546,0.0871305912733078,1.208716630935669
mlp,dynamic,iid,CC,15,0.1064,2.299247970581055,0.08465217798948288,1.1997578144073486
mlp,dynamic,iid,CC,16,0.1069,2.299039504623413,0.08500735461711884,1.1941701173782349
mlp,dynamic,iid,CC,17,0.1071,2.2988326286315917,0.0748264417052269,1.18657386302948
mlp,dynamic,iid,CC,18,0.1078,2.2986263820648194,0.07673701643943787,1.1806433200836182
mlp,dynamic,iid,CC,19,0.1086,2.2984227279663085,0.07562658935785294,1.1655948162078857
mlp,dynamic,iid,CC,20,0.1092,2.2982187530517577,0.07241599261760712,1.1567435264587402
mlp,dynamic,iid,CC,21,0.1097,2.2980173625946043,0.07084913551807404,1.1353164911270142
mlp,dynamic,iid,CC,22,0.1101,2.2978168910980226,0.06480800360441208,1.1107693910598755
mlp,dynamic,iid,CC,23,0.1107,2.297617325592041,0.06447041034698486,1.094718337059021
mlp,dynamic,iid,CC,24,0.1115,2.2974160701751707,0.05833304300904274,1.0652216672897339
mlp,dynamic,iid,CC,25,0.1122,2.2972155586242677,0.06131315976381302,1.0392532348632812
mlp,dynamic,iid,CC,26,0.1128,2.2970141910552977,0.05673016607761383,0.9916466474533081
mlp,dynamic,iid,CC,27,0.1128,2.2968132438659667,0.05469963327050209,0.9533950686454773
mlp,dynamic,iid,CC,28,0.1132,2.296613066482544,0.055871542543172836,0.9245486855506897
mlp,dynamic,iid,CC,29,0.1135,2.296413469696045,0.05980651453137398,0.8895410895347595
mlp,dynamic,iid,CC,30,0.1141,2.2962123546600344,0.06640321761369705,0.8553032279014587
mlp,dynamic,iid,CC,31,0.1148,2.2960097930908203,0.0653287023305893,0.822803258895874
mlp,dynamic,iid,CC,32,0.1157,2.295805867767334,0.06422622501850128,0.7946842312812805
mlp,dynamic,iid,CC,33,0.1161,2.2956022079467773,0.057413697242736816,0.7651527523994446
mlp,dynamic,iid,CC,34,0.1165,2.2953977226257325,0.06037413328886032,0.725661039352417
mlp,dynamic,iid,CC,35,0.1169,2.295192472457886,0.06393218785524368,0.7022296190261841
mlp,dynamic,iid,CC,36,0.1174,2.2949874893188476,0.06615354120731354,0.6776814460754395
mlp,dynamic,iid,CC,37,0.1175,2.2947823154449463,0.06637907773256302,0.6520833373069763
mlp,dynamic,iid,CC,38,0.1182,2.2945767429351807,0.06095048412680626,0.6296930313110352
mlp,dynamic,iid,CC,39,0.1191,2.2943718215942384,0.0573512427508831,0.6096060872077942
mlp,dynamic,iid,CC,40,0.1197,2.294166855239868,0.061287567019462585,0.5995184779167175
mlp,dynamic,iid,CC,41,0.1203,2.2939634857177733,0.05658317357301712,0.5891300439834595
mlp,dynamic,iid,CC,42,0.1208,2.2937588775634765,0.06388048827648163,0.5704149007797241
mlp,dynamic,iid,CC,43,0.121,2.2935558715820314,0.06176261976361275,0.5528571605682373
mlp,dynamic,iid,CC,44,0.1215,2.293354594039917,0.06245987117290497,0.5388393402099609
mlp,dynamic,iid,CC,45,0.1222,2.2931547065734863,0.06488795578479767,0.5258647799491882
mlp,dynamic,iid,CC,46,0.1228,2.2929557174682618,0.06913220137357712,0.5153994560241699
mlp,dynamic,iid,CC,47,0.1238,2.2927588298797605,0.05958797037601471,0.506726861000061
mlp,dynamic,iid,CC,48,0.1243,2.292562146759033,0.05397830531001091,0.4981306493282318
mlp,dynamic,iid,CC,49,0.1245,2.2923654716491697,0.05596748739480972,0.4915047585964203
mlp,dynamic,iid,LFighter,0,0.1074,2.302304739379883,0.2721012532711029,1.3986023664474487
mlp,dynamic,iid,LFighter,1,0.1078,2.3020059398651123,0.2485474944114685,1.3912787437438965
mlp,dynamic,iid,LFighter,2,0.1091,2.3017078170776366,0.22657348215579987,1.3902703523635864
mlp,dynamic,iid,LFighter,3,0.1098,2.3014104145050047,0.20054353773593903,1.3863766193389893
mlp,dynamic,iid,LFighter,4,0.111,2.301113301086426,0.18437235057353973,1.3831355571746826
mlp,dynamic,iid,LFighter,5,0.1119,2.300816346359253,0.17012326419353485,1.3826816082000732
mlp,dynamic,iid,LFighter,6,0.1129,2.3005201751708984,0.15640650689601898,1.3778307437896729
mlp,dynamic,iid,LFighter,7,0.1135,2.3002244483947756,0.14470788836479187,1.3729740381240845
mlp,dynamic,iid,LFighter,8,0.1148,2.2999302474975587,0.1264973133802414,1.371389627456665
mlp,dynamic,iid,LFighter,9,0.1158,2.299637984466553,0.11798117309808731,1.3640836477279663
mlp,dynamic,iid,LFighter,10,0.1169,2.2993448986053466,0.10635552555322647,1.364338994026184
mlp,dynamic,iid,LFighter,11,0.1178,2.2990522315979005,0.10432014614343643,1.3630855083465576
mlp,dynamic,iid,LFighter,12,0.1181,2.2987619037628173,0.09181787818670273,1.3654577732086182
mlp,dynamic,iid,LFighter,13,0.1194,2.2984730236053466,0.0882749855518341,1.3615367412567139
mlp,dynamic,iid,LFighter,14,0.1204,2.2981858428955078,0.07991373538970947,1.3651765584945679
mlp,dynamic,iid,LFighter,15,0.1215,2.297900033569336,0.07742650806903839,1.3631982803344727
mlp,dynamic,iid,LFighter,16,0.1223,2.2976157539367676,0.0756884440779686,1.3601524829864502
mlp,dynamic,iid,LFighter,17,0.123,2.2973321670532227,0.07581129670143127,1.3656527996063232
mlp,dynamic,iid,LFighter,18,0.1236,2.2970505809783934,0.07656001299619675,1.3610005378723145
mlp,dynamic,iid,LFighter,19,0.1243,2.2967692276000977,0.07514899224042892,1.3612241744995117
mlp,dynamic,iid,LFighter,20,0.1255,2.2964892768859864,0.07206274569034576,1.361009120941162
mlp,dynamic,iid,LFighter,21,0.1266,2.2962100261688234,0.07750542461872101,1.3600351810455322
mlp,dynamic,iid,LFighter,22,0.1278,2.2959306663513184,0.0768980011343956,1.359082818031311
mlp,dynamic,iid,LFighter,23,0.1287,2.2956529350280763,0.06578035652637482,1.3565053939819336
mlp,dynamic,iid,LFighter,24,0.1296,2.2953775581359865,0.06379934400320053,1.3533837795257568
mlp,dynamic,iid,LFighter,25,0.1312,2.295102991104126,0.07160928100347519,1.356627106666565
mlp,dynamic,iid,LFighter,26,0.1325,2.294829932785034,0.06787009537220001,1.3566042184829712
mlp,dynamic,iid,LFighter,27,0.1341,2.2945575141906738,0.06658194959163666,1.3517744541168213
mlp,dynamic,iid,LFighter,28,0.1357,2.294286138153076,0.07143059372901917,1.3504478931427002
mlp,dynamic,iid,LFighter,29,0.137,2.2940150287628174,0.07057499885559082,1.3510186672210693
mlp,dynamic,iid,LFighter,30,0.138,2.2937443855285644,0.07065680623054504,1.3518937826156616
mlp,dynamic,iid,LFighter,31,0.1387,2.29347600479126,0.07170069217681885,1.3535726070404053
mlp,dynamic,iid,LFighter,32,0.1393,2.2932091400146484,0.07059385627508163,1.3570317029953003
mlp,dynamic,iid,LFighter,33,0.1397,2.2929429805755617,0.06696385890245438,1.3604013919830322
mlp,dynamic,iid,LFighter,34,0.141,2.292676209640503,0.06440110504627228,1.3582072257995605
mlp,dynamic,iid,LFighter,35,0.1422,2.2924107822418214,0.06454843282699585,1.357224941253662
mlp,dynamic,iid,LFighter,36,0.143,2.292144013595581,0.059877678751945496,1.3561447858810425
mlp,dynamic,iid,LFighter,37,0.144,2.2918762859344484,0.06512105464935303,1.3557196855545044
mlp,dynamic,iid,LFighter,38,0.1445,2.291608464050293,0.06331447511911392,1.3539795875549316
mlp,dynamic,iid,LFighter,39,0.1453,2.2913401779174807,0.07045765966176987,1.353527307510376
mlp,dynamic,iid,LFighter,40,0.146,2.2910707626342774,0.07353682070970535,1.3530633449554443
mlp,dynamic,iid,LFighter,41,0.1471,2.2908027923583982,0.06937814503908157,1.3533477783203125
mlp,dynamic,iid,LFighter,42,0.1475,2.2905360054016115,0.06935261189937592,1.3520702123641968
mlp,dynamic,iid,LFighter,43,0.1486,2.2902682312011717,0.0669272318482399,1.349534511566162
mlp,dynamic,iid,LFighter,44,0.1496,2.2899999710083008,0.06584468483924866,1.3506965637207031
mlp,dynamic,iid,LFighter,45,0.1502,2.289730698013306,0.06736540794372559,1.3497823476791382
mlp,dynamic,iid,LFighter,46,0.1511,2.289460409927368,0.07687314599752426,1.3503857851028442
mlp,dynamic,iid,LFighter,47,0.1515,2.2891890380859374,0.08235520869493484,1.3546215295791626
mlp,dynamic,iid,LFighter,48,0.1516,2.2889198986053465,0.08260755985975266,1.3540855646133423
mlp,dynamic,iid,LFighter,49,0.1529,2.2886519439697266,0.07060035318136215,1.3550857305526733
mlp,dynamic,dirichlet,Mean,0,0.0993,2.297786012649536,0.5108149647712708,1.5788341760635376
mlp,dynamic,dirichlet,Mean,1,0.1001,2.2974531787872317,0.5043925046920776,1.5690991878509521
mlp,dynamic,dirichlet,Mean,2,0.1011,2.297122004699707,0.49875813722610474,1.5613422393798828
mlp,dynamic,dirichlet,Mean,3,0.102,2.296794310760498,0.48621809482574463,1.5551255941390991
mlp,dynamic,dirichlet,Mean,4,0.1035,2.296471153259277,0.48527324199676514,1.5326578617095947
mlp,dynamic,dirichlet,Mean,5,0.1042,2.29614854927063,0.4849792420864105,1.5358474254608154
mlp,dynamic,dirichlet,Mean,6,0.1054,2.2958297740936278,0.48348233103752136,1.5124120712280273
mlp,dynamic,dirichlet,Mean,7,0.107,2.2955149047851564,0.48203375935554504,1.4997293949127197
mlp,dynamic,dirichlet,Mean,8,0.1096,2.2952034255981446,0.47677338123321533,1.4853954315185547
mlp,dynamic,dirichlet,Mean,9,0.1114,2.294895919418335,0.48508214950561523,1.4612571001052856
mlp,dynamic,dirichlet,Mean,10,0.1136,2.2945921390533446,0.4878618121147156,1.4392790794372559
mlp,dynamic,dirichlet,Mean,11,0.1162,2.294294576263428,0.490739107131958,1.4075825214385986
mlp,dynamic,dirichlet,Mean,12,0.1192,2.2940029823303223,0.49731501936912537,1.3898632526397705
mlp,dynamic,dirichlet,Mean,13,0.121,2.293713961791992,0.49329888820648193,1.3650447130203247
mlp,dynamic,dirichlet,Mean,14,0.1231,2.2934300468444824,0.48952704668045044,1.3260620832443237
mlp,dynamic,dirichlet,Mean,15,0.1261,2.29315103263855,0.48227062821388245,1.2947603464126587
mlp,dynamic,dirichlet,Mean,16,0.1286,2.292875345993042,0.481283038854599,1.2649812698364258
mlp,dynamic,dirichlet,Mean,17,0.1311,2.292603100967407,0.48474398255348206,1.2237871885299683
mlp,dynamic,dirichlet,Mean,18,0.1339,2.292334475708008,0.4820970892906189,1.1971794366836548
mlp,dynamic,dirichlet,Mean,19,0.1359,2.292071294784546,0.47919291257858276,1.1717183589935303
mlp,dynamic,dirichlet,Mean,20,0.1372,2.29181403427124,0.4808919429779053,1.1498041152954102
mlp,dynamic,dirichlet,Mean,21,0.1398,2.291561749267578,0.4756321609020233,1.1216771602630615
mlp,dynamic,dirichlet,Mean,22,0.1412,2.2913144119262694,0.4751541018486023,1.1058458089828491
mlp,dynamic,dirichlet,Mean,23,0.1433,2.291073229980469,0.47571200132369995,1.0814728736877441
mlp,dynamic,dirichlet,Mean,24,0.1453,2.290836861038208,0.4870230555534363,1.0644302368164062
mlp,dynamic,dirichlet,Mean,25,0.1469,2.290603889846802,0.4875859022140503,1.0522948503494263
mlp,dynamic,dirichlet,Mean,26,0.1483,2.2903751750946046,0.4953312575817108,1.0380815267562866
mlp,dynamic,dirichlet,Mean,27,0.15,2.2901496730804443,0.5037675499916077,1.0241872072219849
mlp,dynamic,dirichlet,Mean,28,0.152,2.289925757217407,0.5072876214981079,1.011747121810913
