Model,Attack,Partition,Aggregator,Iteration,TestAccuracy,TestLoss,xi,A
cnn,static,dirichlet,Mean,44,0.1892,2.29853378868103,0.5027157068252563,0.35697102546691895
cnn,static,dirichlet,Mean,45,0.1912,2.298455075454712,0.5050640106201172,0.35969972610473633
cnn,static,dirichlet,Mean,46,0.1925,2.298376693725586,0.5119582414627075,0.36219140887260437
cnn,static,dirichlet,Mean,47,0.1937,2.29829814453125,0.5130881071090698,0.35312655568122864
cnn,static,dirichlet,Mean,48,0.1916,2.2982202739715576,0.531943678855896,0.3508407175540924
cnn,static,dirichlet,Mean,49,0.1909,2.298142813873291,0.5279217958450317,0.3443179428577423
cnn,static,dirichlet,TriMean,0,0.0854,2.3016739154815675,1.0346651077270508,0.5904847383499146
cnn,static,dirichlet,TriMean,1,0.0851,2.3013580989837648,1.0061795711517334,0.5761740207672119
cnn,static,dirichlet,TriMean,2,0.0848,2.3010493782043455,0.9887523651123047,0.5579000115394592
cnn,static,dirichlet,TriMean,3,0.0865,2.3007437030792235,0.9722694158554077,0.5253387093544006
cnn,static,dirichlet,TriMean,4,0.0881,2.3004416851043703,0.958456814289093,0.5084760189056396
cnn,static,dirichlet,TriMean,5,0.0896,2.300140754699707,0.9176540374755859,0.49225011467933655
cnn,static,dirichlet,TriMean,6,0.0917,2.2998396015167235,0.8698576092720032,0.4795410633087158
cnn,static,dirichlet,TriMean,7,0.0943,2.299539347076416,0.8499796986579895,0.4797494113445282
cnn,static,dirichlet,TriMean,8,0.0952,2.2992402236938476,0.8555327653884888,0.4710105061531067
cnn,static,dirichlet,TriMean,9,0.0978,2.2989396675109863,0.8502224087715149,0.4755552411079407
cnn,static,dirichlet,TriMean,10,0.1011,2.2986456298828126,0.862154483795166,0.47184374928474426
cnn,static,dirichlet,TriMean,11,0.1042,2.298351507949829,0.8342575430870056,0.47289368510246277
cnn,static,dirichlet,TriMean,12,0.1053,2.2980623226165773,0.8311623930931091,0.4549395740032196
cnn,static,dirichlet,TriMean,13,0.1075,2.2977721214294435,0.8438417911529541,0.4546440541744232
cnn,static,dirichlet,TriMean,14,0.1085,2.2974858406066896,0.833587646484375,0.44300490617752075
cnn,static,dirichlet,TriMean,15,0.1083,2.2971997272491453,0.8568200469017029,0.4359597861766815
cnn,static,dirichlet,TriMean,16,0.1092,2.296919564819336,0.8598737120628357,0.4294804632663727
cnn,static,dirichlet,TriMean,17,0.1103,2.296640386581421,0.8773268461227417,0.42721039056777954
cnn,static,dirichlet,TriMean,18,0.1104,2.2963607681274416,0.8898561596870422,0.4172826409339905
cnn,static,dirichlet,TriMean,19,0.1119,2.296078401184082,0.8920596241950989,0.4266453683376312
cnn,static,dirichlet,TriMean,20,0.1137,2.2957993717193603,0.9100993275642395,0.42439714074134827
cnn,static,dirichlet,TriMean,21,0.1154,2.295523645782471,0.9025694727897644,0.4260192811489105
cnn,static,dirichlet,TriMean,22,0.1156,2.2952559127807617,0.9082880020141602,0.4177511930465698
cnn,static,dirichlet,TriMean,23,0.1174,2.29498909072876,0.9140689969062805,0.4176045060157776
cnn,static,dirichlet,TriMean,24,0.1199,2.294724576950073,0.920014500617981,0.4033684730529785
cnn,static,dirichlet,TriMean,25,0.122,2.2944612033843996,0.9267079830169678,0.4062369465827942
cnn,static,dirichlet,TriMean,26,0.123,2.2942005252838134,0.9067671298980713,0.39308592677116394
cnn,static,dirichlet,TriMean,27,0.1258,2.2939409557342527,0.9169690012931824,0.41086429357528687
cnn,static,dirichlet,TriMean,28,0.1286,2.293680711746216,0.9231199622154236,0.3987843990325928
cnn,static,dirichlet,TriMean,29,0.1298,2.2934220973968507,0.9426169395446777,0.3885924518108368
cnn,static,dirichlet,TriMean,30,0.1298,2.293164778137207,0.9432318210601807,0.39388197660446167
cnn,static,dirichlet,TriMean,31,0.1307,2.2929062419891357,0.9417250752449036,0.42415350675582886
cnn,static,dirichlet,TriMean,32,0.132,2.2926487731933594,0.9519963264465332,0.4322931468486786
cnn,static,dirichlet,TriMean,33,0.1327,2.292390557861328,0.9428665637969971,0.4365849196910858
cnn,static,dirichlet,TriMean,34,0.1332,2.2921326137542724,0.9312271475791931,0.42803382873535156
cnn,static,dirichlet,TriMean,35,0.1337,2.2918772186279295,0.903660237789154,0.4257974922657013
cnn,static,dirichlet,TriMean,36,0.1343,2.291622547912598,0.9040693044662476,0.4155368208885193
cnn,static,dirichlet,TriMean,37,0.1332,2.2913690158843996,0.9064542055130005,0.4190424978733063
cnn,static,dirichlet,TriMean,38,0.1331,2.2911163681030273,0.9124307632446289,0.41909080743789673
cnn,static,dirichlet,TriMean,39,0.1318,2.2908662128448487,0.9110360741615295,0.4207102060317993
cnn,static,dirichlet,TriMean,40,0.1313,2.2906170875549314,0.9221827387809753,0.4283176064491272
cnn,static,dirichlet,TriMean,41,0.1311,2.2903667449951173,0.924979031085968,0.42395955324172974
cnn,static,dirichlet,TriMean,42,0.1302,2.290114873123169,0.9515116214752197,0.4147152304649353
cnn,static,dirichlet,TriMean,43,0.1294,2.2898626461029052,0.9468889832496643,0.4063372015953064
cnn,static,dirichlet,TriMean,44,0.1294,2.289611797714233,0.9484307765960693,0.42121556401252747
cnn,static,dirichlet,TriMean,45,0.1293,2.289361506652832,0.9520455598831177,0.4168448746204376
cnn,static,dirichlet,TriMean,46,0.1286,2.289108389663696,0.9481076002120972,0.4177665412425995
cnn,static,dirichlet,TriMean,47,0.1284,2.288853062057495,0.9638606905937195,0.42029833793640137
cnn,static,dirichlet,TriMean,48,0.1282,2.288596756362915,0.9484871029853821,0.4117749035358429
cnn,static,dirichlet,TriMean,49,0.1281,2.288339811325073,0.9480293989181519,0.4237455129623413
cnn,static,dirichlet,FABA,0,0.0647,2.3039180778503416,1.2050169706344604,0.6777684688568115
cnn,static,dirichlet,FABA,1,0.0695,2.3036020900726317,1.2160958051681519,0.6244590282440186
cnn,static,dirichlet,FABA,2,0.0758,2.303283383178711,1.1895252466201782,0.5776594281196594
cnn,static,dirichlet,FABA,3,0.0793,2.302965707015991,1.1718260049819946,0.5527039766311646
cnn,static,dirichlet,FABA,4,0.0847,2.3026515075683593,1.1603964567184448,0.5320447087287903
cnn,static,dirichlet,FABA,5,0.0887,2.3023398990631105,1.1342897415161133,0.5282345414161682
cnn,static,dirichlet,FABA,6,0.0909,2.302029063415527,1.1092544794082642,0.5151669383049011
cnn,static,dirichlet,FABA,7,0.0943,2.301718588638306,1.0946969985961914,0.5156722664833069
cnn,static,dirichlet,FABA,8,0.0963,2.30141142539978,1.1169031858444214,0.5097010731697083
cnn,static,dirichlet,FABA,9,0.0972,2.3011075218200685,1.1109908819198608,0.5267049670219421
cnn,static,dirichlet,FABA,10,0.0978,2.300806982040405,1.1190578937530518,0.5225799083709717
cnn,static,dirichlet,FABA,11,0.0979,2.3005140480041506,1.1057084798812866,0.5260571837425232
cnn,static,dirichlet,FABA,12,0.098,2.3002232997894287,1.1204516887664795,0.5230975151062012
cnn,static,dirichlet,FABA,13,0.098,2.2999363079071045,1.1034650802612305,0.5102840662002563
cnn,static,dirichlet,FABA,14,0.098,2.2996539390563964,1.0884701013565063,0.5130668878555298
cnn,static,dirichlet,FABA,15,0.098,2.2993802528381346,1.0723469257354736,0.5017735362052917
cnn,static,dirichlet,FABA,16,0.098,2.2991139186859133,1.072697401046753,0.48980870842933655
cnn,static,dirichlet,FABA,17,0.098,2.298850609970093,1.0922086238861084,0.4865017831325531
cnn,static,dirichlet,FABA,18,0.098,2.298595018005371,1.0687003135681152,0.4922622740268707
cnn,static,dirichlet,FABA,19,0.098,2.298349900817871,1.070915937423706,0.49199193716049194
cnn,static,dirichlet,FABA,20,0.098,2.298115584182739,1.075697422027588,0.4845014810562134
cnn,static,dirichlet,FABA,21,0.098,2.2978891410827638,1.0850497484207153,0.49437740445137024
cnn,static,dirichlet,FABA,22,0.098,2.297668800354004,1.0674341917037964,0.5101828575134277
cnn,static,dirichlet,FABA,23,0.098,2.2974574474334717,1.0681629180908203,0.4915480613708496
cnn,static,dirichlet,FABA,24,0.098,2.297247219085693,1.0699504613876343,0.5100524425506592
cnn,static,dirichlet,FABA,25,0.098,2.297042239379883,1.0801019668579102,0.5135725736618042
cnn,static,dirichlet,FABA,26,0.098,2.2968438896179197,1.0610498189926147,0.5056692957878113
cnn,static,dirichlet,FABA,27,0.098,2.2966511978149415,1.0782763957977295,0.4997723698616028
cnn,static,dirichlet,FABA,28,0.098,2.2964556316375733,1.0611443519592285,0.5017576217651367
cnn,static,dirichlet,FABA,29,0.098,2.296257664489746,1.067717432975769,0.5161974430084229
cnn,static,dirichlet,FABA,30,0.098,2.296061701965332,1.062780737876892,0.5175607204437256
cnn,static,dirichlet,FABA,31,0.0981,2.295870509719849,1.063231110572815,0.5223687291145325
cnn,static,dirichlet,FABA,32,0.0982,2.2956752773284914,1.048475742340088,0.5288987755775452
cnn,static,dirichlet,FABA,33,0.0982,2.2954792335510255,1.063117504119873,0.5434648990631104
cnn,static,dirichlet,FABA,34,0.0982,2.2952870864868165,1.073508381843567,0.5453034043312073
cnn,static,dirichlet,FABA,35,0.0982,2.2950935890197752,1.046089768409729,0.5500863790512085
cnn,static,dirichlet,FABA,36,0.0983,2.294900074005127,1.045042634010315,0.5526033043861389
cnn,static,dirichlet,FABA,37,0.0983,2.2947106212615966,1.0332266092300415,0.537125825881958
cnn,static,dirichlet,FABA,38,0.0988,2.2945181175231935,1.0381646156311035,0.5520663261413574
cnn,static,dirichlet,FABA,39,0.0988,2.2943231037139893,1.037011981010437,0.5594574809074402
cnn,static,dirichlet,FABA,40,0.0992,2.2941225944519044,1.0332412719726562,0.5606889724731445
cnn,static,dirichlet,FABA,41,0.1002,2.293922954940796,1.033584713935852,0.5527151823043823
cnn,static,dirichlet,FABA,42,0.1008,2.293723007965088,1.0532212257385254,0.5390920042991638
cnn,static,dirichlet,FABA,43,0.1016,2.29352392578125,1.0610365867614746,0.5336264967918396
cnn,static,dirichlet,FABA,44,0.1025,2.29332723236084,1.0670983791351318,0.5315921902656555
cnn,static,dirichlet,FABA,45,0.1037,2.2931342868804934,1.0855120420455933,0.5176427364349365
cnn,static,dirichlet,FABA,46,0.1044,2.2929340198516845,1.0737656354904175,0.5004589557647705
cnn,static,dirichlet,FABA,47,0.1054,2.2927316791534422,1.0929572582244873,0.4855941832065582
cnn,static,dirichlet,FABA,48,0.1078,2.292532125854492,1.1054586172103882,0.4893118441104889
cnn,static,dirichlet,FABA,49,0.1089,2.2923370059967043,1.1089284420013428,0.49143654108047485
cnn,static,dirichlet,CC,0,0.0892,2.306504703140259,0.7553499341011047,0.6267459988594055
cnn,static,dirichlet,CC,1,0.0892,2.3062922424316405,0.740861177444458,0.6179990172386169
cnn,static,dirichlet,CC,2,0.0892,2.3060819255828857,0.727363109588623,0.6255686283111572
cnn,static,dirichlet,CC,3,0.0892,2.3058744457244873,0.7081664800643921,0.6404374837875366
cnn,static,dirichlet,CC,4,0.0892,2.3056711963653562,0.705116868019104,0.6521365642547607
cnn,static,dirichlet,CC,5,0.0892,2.3054699268341063,0.712585985660553,0.6461360454559326
cnn,static,dirichlet,CC,6,0.0892,2.3052688583374024,0.7106916308403015,0.651889443397522
cnn,static,dirichlet,CC,7,0.0892,2.3050723625183105,0.7080862522125244,0.6537311673164368
cnn,static,dirichlet,CC,8,0.0892,2.3048778732299806,0.7004224061965942,0.6457731127738953
cnn,static,dirichlet,CC,9,0.0892,2.304682558822632,0.6948385834693909,0.6454908847808838
cnn,static,dirichlet,CC,10,0.0892,2.3044894008636474,0.6851423978805542,0.6399155855178833
cnn,static,dirichlet,CC,11,0.0892,2.3042999389648435,0.6851115822792053,0.6380388140678406
cnn,static,dirichlet,CC,12,0.0892,2.3041140129089355,0.6781912446022034,0.6428526639938354
cnn,static,dirichlet,CC,13,0.0892,2.3039292583465576,0.6680566072463989,0.6386085152626038
cnn,static,dirichlet,CC,14,0.0892,2.3037459243774414,0.6754831075668335,0.6494265198707581
cnn,static,dirichlet,CC,15,0.0892,2.303564828872681,0.6744449734687805,0.6501376628875732
cnn,static,dirichlet,CC,16,0.0892,2.303387353515625,0.6704216003417969,0.6605091691017151
cnn,static,dirichlet,CC,17,0.0892,2.303212854385376,0.6644164323806763,0.6593871116638184
cnn,static,dirichlet,CC,18,0.0892,2.3030402767181397,0.6509110927581787,0.6432873606681824
cnn,static,dirichlet,CC,19,0.0892,2.30286782951355,0.659689724445343,0.6518397331237793
cnn,static,dirichlet,CC,20,0.0892,2.3026959594726564,0.6570662260055542,0.6461869478225708
cnn,static,dirichlet,CC,21,0.0892,2.3025274238586424,0.6624778509140015,0.6582851409912109
cnn,static,dirichlet,CC,22,0.0892,2.302360437774658,0.6795385479927063,0.6540414094924927
cnn,static,dirichlet,CC,23,0.0892,2.3021971454620362,0.6726798415184021,0.6560930609703064
cnn,static,dirichlet,CC,24,0.0892,2.3020364894866945,0.6773609519004822,0.6685914993286133
cnn,static,dirichlet,CC,25,0.0892,2.301879578781128,0.6724380254745483,0.6555804014205933
cnn,static,dirichlet,CC,26,0.0892,2.3017261528015136,0.6606042385101318,0.6701550483703613
cnn,static,dirichlet,CC,27,0.0892,2.3015780727386477,0.6781020760536194,0.67221999168396
cnn,static,dirichlet,CC,28,0.0892,2.301429398345947,0.6860474348068237,0.6664156317710876
cnn,static,dirichlet,CC,29,0.0892,2.301281396102905,0.6836416125297546,0.6800294518470764
cnn,static,dirichlet,CC,30,0.0892,2.301132367324829,0.6888102293014526,0.6839086413383484
cnn,static,dirichlet,CC,31,0.0892,2.300987538146973,0.6704420447349548,0.6859188079833984
cnn,static,dirichlet,CC,32,0.0888,2.3008433834075928,0.6699429154396057,0.67995685338974
cnn,static,dirichlet,CC,33,0.0885,2.3006995681762694,0.6762945055961609,0.6805501580238342
cnn,static,dirichlet,CC,34,0.0894,2.300556788635254,0.6760808229446411,0.6747086048126221
cnn,static,dirichlet,CC,35,0.0902,2.30041728515625,0.6777864098548889,0.683203935623169
cnn,static,dirichlet,CC,36,0.0927,2.3002778678894042,0.6775883436203003,0.6785114407539368
cnn,static,dirichlet,CC,37,0.0974,2.3001388134002685,0.667398989200592,0.6576443314552307
cnn,static,dirichlet,CC,38,0.1037,2.3000002265930175,0.6593782901763916,0.6396337747573853
cnn,static,dirichlet,CC,39,0.1099,2.2998630268096925,0.655419647693634,0.665955126285553
cnn,static,dirichlet,CC,40,0.1158,2.2997262062072754,0.655580461025238,0.6582220792770386
cnn,static,dirichlet,CC,41,0.118,2.29959322013855,0.6565123796463013,0.6367668509483337
cnn,static,dirichlet,CC,42,0.1221,2.299461701965332,0.6559929847717285,0.6278337836265564
cnn,static,dirichlet,CC,43,0.1212,2.299329690170288,0.667454719543457,0.6139958500862122
cnn,static,dirichlet,CC,44,0.1198,2.2991979377746583,0.6680958271026611,0.6099450588226318
cnn,static,dirichlet,CC,45,0.1192,2.299065438079834,0.6752749085426331,0.6167715191841125
cnn,static,dirichlet,CC,46,0.1184,2.2989331447601318,0.668628990650177,0.6082770824432373
cnn,static,dirichlet,CC,47,0.1164,2.298801936340332,0.6717398166656494,0.61189204454422
cnn,static,dirichlet,CC,48,0.1152,2.298671179962158,0.6761362552642822,0.6153215169906616
cnn,static,dirichlet,CC,49,0.1123,2.2985420532226564,0.6767550110816956,0.6137565970420837
cnn,static,dirichlet,LFighter,0,0.1137,2.305715328216553,0.9008587002754211,0.65510094165802
cnn,static,dirichlet,LFighter,1,0.1131,2.3053221366882326,0.8851597905158997,0.6550556421279907
cnn,static,dirichlet,LFighter,2,0.1117,2.3049376937866213,0.8859027028083801,0.6517055630683899
cnn,static,dirichlet,LFighter,3,0.1112,2.3045591228485107,0.9014706015586853,0.6417128443717957
cnn,static,dirichlet,LFighter,4,0.1108,2.3041992050170896,0.881756067276001,0.6371800899505615
cnn,static,dirichlet,LFighter,5,0.1105,2.303842176437378,0.8958860039710999,0.6462056636810303
cnn,static,dirichlet,LFighter,6,0.1107,2.3034858978271484,0.8860135674476624,0.6592755913734436
cnn,static,dirichlet,LFighter,7,0.1104,2.3031406494140625,0.8856133818626404,0.6575345993041992
cnn,static,dirichlet,LFighter,8,0.1104,2.30280443611145,0.8762911558151245,0.6592825055122375
cnn,static,dirichlet,LFighter,9,0.11,2.302473315811157,0.890028178691864,0.6538830995559692
cnn,static,dirichlet,LFighter,10,0.1108,2.3021490467071533,0.8731989860534668,0.6459142565727234
cnn,static,dirichlet,LFighter,11,0.111,2.301842268371582,0.8312001824378967,0.6490333676338196
cnn,static,dirichlet,LFighter,12,0.1123,2.301545252609253,0.827856183052063,0.6470253467559814
cnn,static,dirichlet,LFighter,13,0.114,2.3012534122467043,0.8255137205123901,0.6415738463401794
cnn,static,dirichlet,LFighter,14,0.1174,2.3009674465179444,0.8189741373062134,0.627303421497345
cnn,static,dirichlet,LFighter,15,0.1181,2.3006904804229737,0.813124418258667,0.6363722681999207
cnn,static,dirichlet,LFighter,16,0.1199,2.300423220062256,0.8188337087631226,0.6202707886695862
cnn,static,dirichlet,LFighter,17,0.1204,2.300170062255859,0.8107920289039612,0.6190013289451599
cnn,static,dirichlet,LFighter,18,0.1209,2.299917509460449,0.8163769245147705,0.6378176808357239
cnn,static,dirichlet,LFighter,19,0.1209,2.2996693241119384,0.8146023750305176,0.6465398669242859
cnn,static,dirichlet,LFighter,20,0.1269,2.2992845138549804,0.8065134286880493,0.6443634033203125
cnn,static,dirichlet,LFighter,21,0.1333,2.2989096767425536,0.824042797088623,0.6472968459129333
cnn,static,dirichlet,LFighter,22,0.142,2.298550440597534,0.8259565234184265,0.6455097198486328
cnn,static,dirichlet,LFighter,23,0.1506,2.2982050029754637,0.8137704730033875,0.6687052249908447
cnn,static,dirichlet,LFighter,24,0.1591,2.297880089187622,0.8099137544631958,0.688589334487915
cnn,static,dirichlet,LFighter,25,0.1669,2.2975694625854493,0.8055065274238586,0.6844822764396667
cnn,static,dirichlet,LFighter,26,0.1722,2.2972709339141844,0.8099198937416077,0.6900647878646851
cnn,static,dirichlet,LFighter,27,0.1764,2.2969866439819335,0.8127795457839966,0.6932399868965149
cnn,static,dirichlet,LFighter,28,0.1788,2.29671651802063,0.8102028965950012,0.6777737140655518
cnn,static,dirichlet,LFighter,29,0.1784,2.296468200302124,0.8112016320228577,0.6706836223602295
cnn,static,dirichlet,LFighter,30,0.1786,2.296205595397949,0.8179232478141785,0.6588589549064636
cnn,static,dirichlet,LFighter,31,0.1765,2.2959479175567625,0.8427030444145203,0.652057945728302
cnn,static,dirichlet,LFighter,32,0.1738,2.295698335647583,0.8369942307472229,0.648625373840332
cnn,static,dirichlet,LFighter,33,0.1672,2.2954581386566164,0.8328742384910583,0.6688777804374695
cnn,static,dirichlet,LFighter,34,0.1607,2.295223828125,0.8442203998565674,0.6594263315200806
cnn,static,dirichlet,LFighter,35,0.1489,2.2949988639831544,0.8360545635223389,0.6578381061553955
cnn,static,dirichlet,LFighter,36,0.1382,2.2947787330627443,0.8355032205581665,0.6603163480758667
cnn,static,dirichlet,LFighter,37,0.1276,2.294563304901123,0.8253612518310547,0.6810324192047119
cnn,static,dirichlet,LFighter,38,0.1206,2.294351902770996,0.8289366960525513,0.6822065114974976
cnn,static,dirichlet,LFighter,39,0.1143,2.2941472450256346,0.8474787473678589,0.6946613788604736
cnn,static,dirichlet,LFighter,40,0.1094,2.2939492538452146,0.8379882574081421,0.6955513954162598
cnn,static,dirichlet,LFighter,41,0.1063,2.2937583808898925,0.8434564471244812,0.6972782611846924
cnn,static,dirichlet,LFighter,42,0.1042,2.2935765323638915,0.8521014451980591,0.6793047785758972
cnn,static,dirichlet,LFighter,43,0.1029,2.293402362060547,0.8642422556877136,0.6817247867584229
cnn,static,dirichlet,LFighter,44,0.1022,2.293236996078491,0.8522025942802429,0.6870257258415222
cnn,static,dirichlet,LFighter,45,0.102,2.29307682800293,0.865034282207489,0.6837050914764404
cnn,static,dirichlet,LFighter,46,0.1016,2.29292424697876,0.8632751107215881,0.6725384593009949
cnn,static,dirichlet,LFighter,47,0.1012,2.2927780906677246,0.857252836227417,0.6644265651702881
cnn,static,dirichlet,LFighter,48,0.1009,2.2926353229522705,0.8576149940490723,0.6539347171783447
cnn,static,dirichlet,LFighter,49,0.1009,2.2924958686828614,0.8584235906600952,0.6679194569587708
cnn,static,noniid,Mean,0,0.1009,2.302168773651123,2.0202126502990723,1.5797450542449951
cnn,static,noniid,Mean,1,0.1009,2.3019392993927004,2.0239765644073486,1.5595885515213013
cnn,static,noniid,Mean,2,0.1009,2.301713311004639,2.0272631645202637,1.5654422044754028
cnn,static,noniid,Mean,3,0.1009,2.301491634750366,2.0296237468719482,1.5695104598999023
cnn,static,noniid,Mean,4,0.1009,2.301273280715942,2.0330874919891357,1.5774363279342651
cnn,static,noniid,Mean,5,0.1009,2.3010592514038084,2.034573793411255,1.573547124862671
cnn,static,noniid,Mean,6,0.1009,2.300848966217041,2.0351710319519043,1.5629723072052002
cnn,static,noniid,Mean,7,0.1009,2.3006426097869874,2.037959575653076,1.557200312614441
cnn,static,noniid,Mean,8,0.1012,2.300440213394165,2.039299726486206,1.5511693954467773
cnn,static,noniid,Mean,9,0.1021,2.3002400329589845,2.040146589279175,1.5595548152923584
cnn,static,noniid,Mean,10,0.1079,2.3000441173553465,2.042156934738159,1.5660241842269897
cnn,static,noniid,Mean,11,0.1191,2.299850736618042,2.042856216430664,1.5698837041854858
cnn,static,noniid,Mean,12,0.1333,2.2996601692199707,2.046358346939087,1.5682474374771118
cnn,static,noniid,Mean,13,0.148,2.299472969055176,2.0497658252716064,1.572555661201477
cnn,static,noniid,Mean,14,0.1565,2.299288048553467,2.052772283554077,1.5683859586715698
cnn,static,noniid,Mean,15,0.1555,2.29910612487793,2.056149959564209,1.5761756896972656
cnn,static,noniid,Mean,16,0.1461,2.29892713432312,2.058486223220825,1.5692414045333862
cnn,static,noniid,Mean,17,0.1332,2.298751540374756,2.0605227947235107,1.5629385709762573
cnn,static,noniid,Mean,18,0.1177,2.298578863143921,2.062993049621582,1.5497595071792603
cnn,static,noniid,Mean,19,0.1092,2.298408890914917,2.062649965286255,1.5472707748413086
cnn,static,noniid,Mean,20,0.1048,2.298241586303711,2.063544273376465,1.5492687225341797
cnn,static,noniid,Mean,21,0.1015,2.2980779571533203,2.066765546798706,1.5521667003631592
cnn,static,noniid,Mean,22,0.1001,2.2979180545806885,2.0688400268554688,1.5583797693252563
cnn,static,noniid,Mean,23,0.0997,2.2977614280700682,2.06880521774292,1.5672411918640137
cnn,static,noniid,Mean,24,0.099,2.2976082717895507,2.072032928466797,1.5700984001159668
cnn,static,noniid,Mean,25,0.0983,2.2974578662872314,2.0745298862457275,1.5681308507919312
cnn,static,noniid,Mean,26,0.098,2.2973103355407716,2.0773346424102783,1.5629292726516724
cnn,static,noniid,Mean,27,0.0981,2.2971657150268556,2.081599235534668,1.5652104616165161
cnn,static,noniid,Mean,28,0.0981,2.2970241416931154,2.0863401889801025,1.5592507123947144
cnn,static,noniid,Mean,29,0.0981,2.296887127304077,2.0918688774108887,1.5659034252166748
cnn,static,noniid,Mean,30,0.0981,2.2967528503417967,2.092371702194214,1.5657857656478882
cnn,static,noniid,Mean,31,0.0981,2.2966206382751464,2.096846342086792,1.572950839996338
cnn,static,noniid,Mean,32,0.0982,2.296491033935547,2.09865140914917,1.5579107999801636
cnn,static,noniid,Mean,33,0.0982,2.296364161682129,2.101963758468628,1.5603926181793213
cnn,static,noniid,Mean,34,0.0982,2.2962391021728514,2.1040852069854736,1.567824125289917
cnn,static,noniid,Mean,35,0.0982,2.296116672897339,2.108766555786133,1.5719667673110962
cnn,static,noniid,Mean,36,0.0982,2.295996659088135,2.114084243774414,1.576633095741272
cnn,static,noniid,Mean,37,0.0982,2.295879164123535,2.1204512119293213,1.5615627765655518
cnn,static,noniid,Mean,38,0.0982,2.29576591758728,2.1261589527130127,1.5807172060012817
cnn,static,noniid,Mean,39,0.0982,2.2956539649963377,2.13277530670166,1.5859673023223877
cnn,static,noniid,Mean,40,0.0982,2.2955432373046873,2.1365408897399902,1.5754529237747192
cnn,static,noniid,Mean,41,0.0983,2.2954335525512697,2.1413817405700684,1.5739717483520508
cnn,static,noniid,Mean,42,0.0984,2.2953270668029786,2.1435344219207764,1.596197247505188
cnn,static,noniid,Mean,43,0.0986,2.2952236801147463,2.1487627029418945,1.5982342958450317
cnn,static,noniid,Mean,44,0.0986,2.2951243797302245,2.1544077396392822,1.6123017072677612
cnn,static,noniid,Mean,45,0.0987,2.2950285903930663,2.157653570175171,1.6197128295898438
cnn,static,noniid,Mean,46,0.0987,2.2949374988555906,2.165381908416748,1.6296602487564087
cnn,static,noniid,Mean,47,0.0987,2.294849158859253,2.170316457748413,1.6281025409698486
cnn,static,noniid,Mean,48,0.0987,2.2947649375915526,2.178647994995117,1.636595606803894
cnn,static,noniid,Mean,49,0.0988,2.294684789657593,2.185807943344116,1.636177659034729
cnn,static,noniid,TriMean,0,0.0831,2.3049568130493165,3.3661746978759766,2.818141460418701
cnn,static,noniid,TriMean,1,0.0896,2.3048968601226805,3.359813690185547,2.7920737266540527
cnn,static,noniid,TriMean,2,0.0952,2.3048500579833986,3.3589131832122803,2.7823853492736816
cnn,static,noniid,TriMean,3,0.0984,2.3048148853302,3.3563168048858643,2.7560622692108154
cnn,static,noniid,TriMean,4,0.0983,2.3047930294036867,3.354196310043335,2.7617204189300537
cnn,static,noniid,TriMean,5,0.1003,2.304787162780762,3.3500914573669434,2.758894443511963
cnn,static,noniid,TriMean,6,0.1,2.3047962337493897,3.343194007873535,2.7372219562530518
cnn,static,noniid,TriMean,7,0.0991,2.3048104148864748,3.336984157562256,2.7224624156951904
cnn,static,noniid,TriMean,8,0.0987,2.3048159603118896,3.3302571773529053,2.7156124114990234
cnn,static,noniid,TriMean,9,0.098,2.3048112064361574,3.32316517829895,2.691513776779175
cnn,static,noniid,TriMean,10,0.0978,2.3048163013458254,3.3119421005249023,2.6908907890319824
cnn,static,noniid,TriMean,11,0.098,2.3048386672973633,3.3038182258605957,2.6858575344085693
cnn,static,noniid,TriMean,12,0.0991,2.3048824489593507,3.298464059829712,2.683239459991455
cnn,static,noniid,TriMean,13,0.1006,2.304942448425293,3.294248342514038,2.6754958629608154
cnn,static,noniid,TriMean,14,0.1031,2.3050127601623536,3.2905898094177246,2.6607136726379395
cnn,static,noniid,TriMean,15,0.1059,2.3050895637512205,3.289133310317993,2.6421244144439697
cnn,static,noniid,TriMean,16,0.1095,2.3051701530456543,3.284451961517334,2.6209893226623535
cnn,static,noniid,TriMean,17,0.1116,2.3052535160064695,3.2858965396881104,2.5997273921966553
cnn,static,noniid,TriMean,18,0.1121,2.3053410720825194,3.2828757762908936,2.603285312652588
cnn,static,noniid,TriMean,19,0.1103,2.3054306903839112,3.2828919887542725,2.5930752754211426
cnn,static,noniid,TriMean,20,0.1103,2.30551996383667,3.283705711364746,2.5647857189178467
cnn,static,noniid,TriMean,21,0.1076,2.305610752105713,3.284795045852661,2.5637269020080566
cnn,static,noniid,TriMean,22,0.1066,2.305704265213013,3.2808666229248047,2.5622458457946777
cnn,static,noniid,TriMean,23,0.1051,2.305799607849121,3.2869558334350586,2.566976308822632
cnn,static,noniid,TriMean,24,0.1019,2.3058953330993655,3.2896251678466797,2.5740556716918945
cnn,static,noniid,TriMean,25,0.1006,2.305992000579834,3.287928581237793,2.5803563594818115
cnn,static,noniid,TriMean,26,0.0987,2.306091800689697,3.29060959815979,2.5900914669036865
cnn,static,noniid,TriMean,27,0.0985,2.306194162750244,3.2912662029266357,2.56595778465271
cnn,static,noniid,TriMean,28,0.0978,2.3062966480255125,3.2983102798461914,2.566171407699585
cnn,static,noniid,TriMean,29,0.0976,2.306403191757202,3.3011221885681152,2.566932201385498
