Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
softmax,static,iid,TriMean,36,xi,0.29697185754776,0.009324664250016212
softmax,static,iid,TriMean,37,xi,0.290560781955719,0.009063966572284698
softmax,static,iid,TriMean,38,xi,0.2982923984527588,0.009982693940401077
softmax,static,iid,TriMean,39,xi,0.29655903577804565,0.008448798209428787
softmax,static,iid,TriMean,40,xi,0.2917032241821289,0.013360507786273956
softmax,static,iid,TriMean,41,xi,0.29122793674468994,0.010512949898838997
softmax,static,iid,TriMean,42,xi,0.2879978120326996,0.013637218624353409
softmax,static,iid,TriMean,43,xi,0.29382744431495667,0.008439547382295132
softmax,static,iid,TriMean,44,xi,0.29190799593925476,0.01054035872220993
softmax,static,iid,TriMean,45,xi,0.2885674834251404,0.010255706496536732
softmax,static,iid,TriMean,46,xi,0.2870502471923828,0.01059209369122982
softmax,static,iid,TriMean,47,xi,0.2847013473510742,0.01076964195817709
softmax,static,iid,TriMean,48,xi,0.289533793926239,0.009234309196472168
softmax,static,iid,TriMean,49,xi,0.2802954316139221,0.006786798592656851
softmax,static,iid,TriMean,0,A,1.4897884130477905,0.09000259637832642
softmax,static,iid,TriMean,1,A,1.3991552591323853,0.08704319596290588
softmax,static,iid,TriMean,2,A,1.3130834102630615,0.07802528887987137
softmax,static,iid,TriMean,3,A,1.237969994544983,0.06759711354970932
softmax,static,iid,TriMean,4,A,1.170609474182129,0.0626891553401947
softmax,static,iid,TriMean,5,A,1.1180787086486816,0.06001448631286621
softmax,static,iid,TriMean,6,A,1.078273892402649,0.053127169609069824
softmax,static,iid,TriMean,7,A,1.0480544567108154,0.04695781692862511
softmax,static,iid,TriMean,8,A,1.0271730422973633,0.04201850667595863
softmax,static,iid,TriMean,9,A,0.9926926493644714,0.040091417729854584
softmax,static,iid,TriMean,10,A,0.9690048098564148,0.03841459006071091
softmax,static,iid,TriMean,11,A,0.952353298664093,0.03135573863983154
softmax,static,iid,TriMean,12,A,0.9405004382133484,0.027305159717798233
softmax,static,iid,TriMean,13,A,0.9264732599258423,0.026298556476831436
softmax,static,iid,TriMean,14,A,0.9218371510505676,0.023867914453148842
softmax,static,iid,TriMean,15,A,0.9057990312576294,0.02190341055393219
softmax,static,iid,TriMean,16,A,0.8972371816635132,0.02535279095172882
softmax,static,iid,TriMean,17,A,0.8940616846084595,0.020196307450532913
softmax,static,iid,TriMean,18,A,0.8946672677993774,0.019945982843637466
softmax,static,iid,TriMean,19,A,0.8885472416877747,0.01777765527367592
softmax,static,iid,TriMean,20,A,0.8832759857177734,0.01807215064764023
softmax,static,iid,TriMean,21,A,0.8892349004745483,0.02050512097775936
softmax,static,iid,TriMean,22,A,0.8871423602104187,0.021516405045986176
softmax,static,iid,TriMean,23,A,0.8826559782028198,0.021689346060156822
softmax,static,iid,TriMean,24,A,0.8764612078666687,0.0201716348528862
softmax,static,iid,TriMean,25,A,0.8765181303024292,0.0233304500579834
softmax,static,iid,TriMean,26,A,0.8750335574150085,0.024359766393899918
softmax,static,iid,TriMean,27,A,0.8752107620239258,0.023399829864501953
softmax,static,iid,TriMean,28,A,0.8787146806716919,0.019079765304923058
softmax,static,iid,TriMean,29,A,0.8812553286552429,0.017145469784736633
softmax,static,iid,TriMean,30,A,0.879869818687439,0.014536921866238117
softmax,static,iid,TriMean,31,A,0.8809405565261841,0.016734110191464424
softmax,static,iid,TriMean,32,A,0.8812682032585144,0.01258309930562973
softmax,static,iid,TriMean,33,A,0.8814418911933899,0.013262549415230751
softmax,static,iid,TriMean,34,A,0.877406895160675,0.013578067533671856
softmax,static,iid,TriMean,35,A,0.8836161494255066,0.011507375165820122
softmax,static,iid,TriMean,36,A,0.8892885446548462,0.0065702879801392555
softmax,static,iid,TriMean,37,A,0.8925048112869263,0.009364205412566662
softmax,static,iid,TriMean,38,A,0.8876358866691589,0.007101698778569698
softmax,static,iid,TriMean,39,A,0.8918625116348267,0.007392173632979393
softmax,static,iid,TriMean,40,A,0.8916579484939575,0.012426350265741348
softmax,static,iid,TriMean,41,A,0.8882875442504883,0.008728833869099617
softmax,static,iid,TriMean,42,A,0.8892627954483032,0.008291291072964668
softmax,static,iid,TriMean,43,A,0.8962297439575195,0.008796405978500843
softmax,static,iid,TriMean,44,A,0.8974431157112122,0.00958644226193428
softmax,static,iid,TriMean,45,A,0.9006842374801636,0.010974391363561153
softmax,static,iid,TriMean,46,A,0.9010800123214722,0.008185122162103653
softmax,static,iid,TriMean,47,A,0.8968595266342163,0.008995459415018559
softmax,static,iid,TriMean,48,A,0.9027347564697266,0.012603530660271645
softmax,static,iid,TriMean,49,A,0.8983583450317383,0.011727510020136833
softmax,static,iid,TriMean,0,variance,0.0001725493639241904,9.23604875424644e-06
softmax,static,iid,TriMean,1,variance,0.0001475217577535659,8.203467587009072e-06
softmax,static,iid,TriMean,2,variance,0.0001276207622140646,6.7811142798746005e-06
softmax,static,iid,TriMean,3,variance,0.00011128663027193397,5.5200957831402775e-06
softmax,static,iid,TriMean,4,variance,9.806710295379162e-05,4.530655587586807e-06
softmax,static,iid,TriMean,5,variance,8.747838728595525e-05,3.854186616081279e-06
softmax,static,iid,TriMean,6,variance,7.912386354291812e-05,3.14821795655007e-06
softmax,static,iid,TriMean,7,variance,7.245106098707765e-05,2.7769158350565704e-06
softmax,static,iid,TriMean,8,variance,6.710510206175968e-05,2.5039373667823384e-06
softmax,static,iid,TriMean,9,variance,6.178706826176494e-05,2.358677875236026e-06
softmax,static,iid,TriMean,10,variance,5.8110006648348644e-05,1.8714970337896375e-06
softmax,static,iid,TriMean,11,variance,5.532400609808974e-05,1.636719616726623e-06
softmax,static,iid,TriMean,12,variance,5.29074932273943e-05,1.1660664540613652e-06
softmax,static,iid,TriMean,13,variance,5.0972954340977594e-05,1.414433882018784e-06
softmax,static,iid,TriMean,14,variance,4.9625446990830824e-05,1.7251375084015308e-06
softmax,static,iid,TriMean,15,variance,4.8214402340818197e-05,1.3089243111608084e-06
softmax,static,iid,TriMean,16,variance,4.6953609853517264e-05,1.4550083733411157e-06
softmax,static,iid,TriMean,17,variance,4.594299025484361e-05,1.2529951618489577e-06
softmax,static,iid,TriMean,18,variance,4.5217559090815485e-05,1.1249941280766507e-06
softmax,static,iid,TriMean,19,variance,4.470086787478067e-05,1.0761852990981424e-06
softmax,static,iid,TriMean,20,variance,4.420354525791481e-05,1.225891196554585e-06
softmax,static,iid,TriMean,21,variance,4.4053205783711746e-05,1.1384324807295343e-06
softmax,static,iid,TriMean,22,variance,4.379984602564946e-05,1.065578999259742e-06
softmax,static,iid,TriMean,23,variance,4.405730214784853e-05,8.529543151780672e-07
softmax,static,iid,TriMean,24,variance,4.380840255180374e-05,8.197926604225358e-07
softmax,static,iid,TriMean,25,variance,4.3576150346780196e-05,8.273871685560152e-07
softmax,static,iid,TriMean,26,variance,4.362162508186884e-05,8.041194519137207e-07
softmax,static,iid,TriMean,27,variance,4.3391370127210394e-05,1.0810352932821843e-06
softmax,static,iid,TriMean,28,variance,4.31994631071575e-05,1.1874882375195739e-06
softmax,static,iid,TriMean,29,variance,4.328737122705206e-05,1.1034745739380014e-06
softmax,static,iid,TriMean,30,variance,4.3137322791153565e-05,7.744989716229611e-07
softmax,static,iid,TriMean,31,variance,4.30427971878089e-05,8.51751281061297e-07
softmax,static,iid,TriMean,32,variance,4.3318690586602315e-05,6.427405878639547e-07
softmax,static,iid,TriMean,33,variance,4.299869033275172e-05,6.021497256369912e-07
softmax,static,iid,TriMean,34,variance,4.28371895395685e-05,5.451288416224997e-07
softmax,static,iid,TriMean,35,variance,4.319698200561106e-05,6.472463951467944e-07
softmax,static,iid,TriMean,36,variance,4.338398139225319e-05,4.7043607764862827e-07
softmax,static,iid,TriMean,37,variance,4.3341431592125446e-05,6.496434821201547e-07
softmax,static,iid,TriMean,38,variance,4.277385232853703e-05,7.601142328894639e-07
softmax,static,iid,TriMean,39,variance,4.3091666157124564e-05,7.595136253257806e-07
softmax,static,iid,TriMean,40,variance,4.301463923184201e-05,8.352226927854645e-07
softmax,static,iid,TriMean,41,variance,4.2596082494128495e-05,6.020403020556842e-07
softmax,static,iid,TriMean,42,variance,4.221657945890911e-05,5.276688739286328e-07
softmax,static,iid,TriMean,43,variance,4.257713590050116e-05,7.936486667858844e-07
softmax,static,iid,TriMean,44,variance,4.244571755407378e-05,6.239682761588483e-07
softmax,static,iid,TriMean,45,variance,4.2457610106794164e-05,5.211879283706367e-07
softmax,static,iid,TriMean,46,variance,4.257430919096805e-05,4.7547078452225833e-07
softmax,static,iid,TriMean,47,variance,4.246683238307014e-05,4.4232677964828326e-07
softmax,static,iid,TriMean,48,variance,4.2863437556661665e-05,4.838050813305017e-07
softmax,static,iid,TriMean,49,variance,4.2667146772146225e-05,5.398848088589148e-07
softmax,static,iid,CoordMedian,0,accs,0.09953000000000001,0.01936808953166694
softmax,static,iid,CoordMedian,1,accs,0.10904,0.02107087008022634
softmax,static,iid,CoordMedian,2,accs,0.11957999999999999,0.0225243107522122
softmax,static,iid,CoordMedian,3,accs,0.13016,0.023971977894199716
softmax,static,iid,CoordMedian,4,accs,0.14245000000000002,0.025893459534536253
softmax,static,iid,CoordMedian,5,accs,0.1552,0.02729879669142946
softmax,static,iid,CoordMedian,6,accs,0.16897,0.028569140156158395
softmax,static,iid,CoordMedian,7,accs,0.18429,0.02992444188329444
softmax,static,iid,CoordMedian,8,accs,0.20096000000000003,0.031082098331569143
softmax,static,iid,CoordMedian,9,accs,0.21824000000000005,0.03169603017666408
softmax,static,iid,CoordMedian,10,accs,0.23564,0.032329059105530564
softmax,static,iid,CoordMedian,11,accs,0.25471000000000005,0.03214092506972656
softmax,static,iid,CoordMedian,12,accs,0.27305999999999997,0.03211785869270311
softmax,static,iid,CoordMedian,13,accs,0.29078,0.031248883476160654
softmax,static,iid,CoordMedian,14,accs,0.30892,0.03044705494417043
softmax,static,iid,CoordMedian,15,accs,0.32666,0.029367812246743886
softmax,static,iid,CoordMedian,16,accs,0.34415000000000007,0.028656800517697558
softmax,static,iid,CoordMedian,17,accs,0.36078999999999994,0.027648406687145237
softmax,static,iid,CoordMedian,18,accs,0.37636000000000003,0.02661974096008866
softmax,static,iid,CoordMedian,19,accs,0.39228999999999997,0.026325011737973532
softmax,static,iid,CoordMedian,20,accs,0.40757000000000004,0.02530816431852245
softmax,static,iid,CoordMedian,21,accs,0.42166000000000003,0.02460715971112654
softmax,static,iid,CoordMedian,22,accs,0.43504000000000004,0.0246505047607549
softmax,static,iid,CoordMedian,23,accs,0.44795000000000007,0.024171218736340126
softmax,static,iid,CoordMedian,24,accs,0.46057,0.02389280375194358
softmax,static,iid,CoordMedian,25,accs,0.47268,0.023586994659863823
softmax,static,iid,CoordMedian,26,accs,0.48480999999999996,0.02314625383233993
softmax,static,iid,CoordMedian,27,accs,0.49670000000000003,0.022780300901339194
softmax,static,iid,CoordMedian,28,accs,0.50741,0.02195029757287536
softmax,static,iid,CoordMedian,29,accs,0.51765,0.02131728153817408
softmax,static,iid,CoordMedian,30,accs,0.52725,0.020865818949766735
softmax,static,iid,CoordMedian,31,accs,0.53647,0.020498307043807847
softmax,static,iid,CoordMedian,32,accs,0.5461699999999999,0.02014446198437675
softmax,static,iid,CoordMedian,33,accs,0.5543600000000001,0.019390757231904747
softmax,static,iid,CoordMedian,34,accs,0.5622,0.019027417803440028
softmax,static,iid,CoordMedian,35,accs,0.5707100000000002,0.018596200017566313
softmax,static,iid,CoordMedian,36,accs,0.57882,0.017923228070362278
softmax,static,iid,CoordMedian,37,accs,0.586,0.01765804213130978
softmax,static,iid,CoordMedian,38,accs,0.5925400000000001,0.01705420767318142
softmax,static,iid,CoordMedian,39,accs,0.5995199999999998,0.016592577926289806
softmax,static,iid,CoordMedian,40,accs,0.60575,0.01576322206487832
softmax,static,iid,CoordMedian,41,accs,0.61213,0.015042425041491444
softmax,static,iid,CoordMedian,42,accs,0.61787,0.014306121916314168
softmax,static,iid,CoordMedian,43,accs,0.62359,0.013884384775871207
softmax,static,iid,CoordMedian,44,accs,0.62848,0.013205927366821982
softmax,static,iid,CoordMedian,45,accs,0.6332500000000001,0.012797906179441139
softmax,static,iid,CoordMedian,46,accs,0.63792,0.012611289796404206
softmax,static,iid,CoordMedian,47,accs,0.64243,0.012411581244771168
softmax,static,iid,CoordMedian,48,accs,0.64668,0.012067644996067415
softmax,static,iid,CoordMedian,49,accs,0.6509199999999999,0.011994559460021866
softmax,static,iid,CoordMedian,0,losses,2.308354892311096,0.011898368546598858
softmax,static,iid,CoordMedian,1,losses,2.2987077733230588,0.011780060070956918
softmax,static,iid,CoordMedian,2,losses,2.289046079025268,0.011669745552457604
softmax,static,iid,CoordMedian,3,losses,2.279360766677857,0.011578943556451452
softmax,static,iid,CoordMedian,4,losses,2.269654466629029,0.011512361079235586
softmax,static,iid,CoordMedian,5,losses,2.259929831085205,0.011431005510693487
softmax,static,iid,CoordMedian,6,losses,2.250214898834229,0.011347725916981485
softmax,static,iid,CoordMedian,7,losses,2.2405032245635987,0.0112736571219887
softmax,static,iid,CoordMedian,8,losses,2.2307704452514647,0.011198722134560557
softmax,static,iid,CoordMedian,9,losses,2.2210636442947385,0.011131421889243388
softmax,static,iid,CoordMedian,10,losses,2.2113912931060793,0.011059472202189688
softmax,static,iid,CoordMedian,11,losses,2.201739567565918,0.010998143277278116
softmax,static,iid,CoordMedian,12,losses,2.19210879070282,0.010931276440723624
softmax,static,iid,CoordMedian,13,losses,2.1825360306167605,0.010865905910949325
softmax,static,iid,CoordMedian,14,losses,2.172992396621704,0.010796940414141544
softmax,static,iid,CoordMedian,15,losses,2.1634911518478392,0.010724437478661931
softmax,static,iid,CoordMedian,16,losses,2.1540313296890257,0.01065666074357791
softmax,static,iid,CoordMedian,17,losses,2.1446167603302,0.010583372822580144
softmax,static,iid,CoordMedian,18,losses,2.1352903533935548,0.010513209677805639
softmax,static,iid,CoordMedian,19,losses,2.1260152616500854,0.010453982475099863
softmax,static,iid,CoordMedian,20,losses,2.1168088331985473,0.010395368112616911
softmax,static,iid,CoordMedian,21,losses,2.1076598272705076,0.01033485459323192
softmax,static,iid,CoordMedian,22,losses,2.0985462343215944,0.010270771748533653
softmax,static,iid,CoordMedian,23,losses,2.0894939370155337,0.010206346182999863
softmax,static,iid,CoordMedian,24,losses,2.080524281387329,0.01014302147775518
softmax,static,iid,CoordMedian,25,losses,2.0716160874366762,0.010087447746077859
softmax,static,iid,CoordMedian,26,losses,2.062745730381012,0.010018856954661702
softmax,static,iid,CoordMedian,27,losses,2.0539724628067013,0.009959480730296108
softmax,static,iid,CoordMedian,28,losses,2.0452470662117004,0.009902467363663736
softmax,static,iid,CoordMedian,29,losses,2.036572459754944,0.009851182234031728
softmax,static,iid,CoordMedian,30,losses,2.027968870754242,0.009805146918329774
softmax,static,iid,CoordMedian,31,losses,2.01942603597641,0.009762134392295313
softmax,static,iid,CoordMedian,32,losses,2.0109558476257328,0.009723474935627422
softmax,static,iid,CoordMedian,33,losses,2.0025550367736815,0.009678778619009959
softmax,static,iid,CoordMedian,34,losses,1.9942153531455993,0.009633888554021213
softmax,static,iid,CoordMedian,35,losses,1.9859374597358705,0.009590375793546106
softmax,static,iid,CoordMedian,36,losses,1.9777162009811398,0.009563811187616919
softmax,static,iid,CoordMedian,37,losses,1.969564688186645,0.009531188513968707
softmax,static,iid,CoordMedian,38,losses,1.9614778788757323,0.00949515027640579
softmax,static,iid,CoordMedian,39,losses,1.953449285469055,0.009447393621835795
softmax,static,iid,CoordMedian,40,losses,1.9454716882896421,0.009400205975235183
softmax,static,iid,CoordMedian,41,losses,1.9375629613304135,0.00935478797643768
softmax,static,iid,CoordMedian,42,losses,1.9297322411918638,0.009314413519771378
softmax,static,iid,CoordMedian,43,losses,1.921942316493988,0.009267291709975855
softmax,static,iid,CoordMedian,44,losses,1.9142216140937804,0.009214286728907378
softmax,static,iid,CoordMedian,45,losses,1.906554674167633,0.009154842216132742
softmax,static,iid,CoordMedian,46,losses,1.8989631356620784,0.009106221398789706
softmax,static,iid,CoordMedian,47,losses,1.8914045680618288,0.009044101669063291
softmax,static,iid,CoordMedian,48,losses,1.883905393123627,0.008981576767742933
softmax,static,iid,CoordMedian,49,losses,1.8764729825973512,0.008916953787208436
softmax,static,iid,CoordMedian,0,xi,1.2563682794570923,0.06623233109712601
softmax,static,iid,CoordMedian,1,xi,1.1451419591903687,0.06018398329615593
softmax,static,iid,CoordMedian,2,xi,1.0489612817764282,0.055848270654678345
softmax,static,iid,CoordMedian,3,xi,0.9557501673698425,0.05511200800538063
softmax,static,iid,CoordMedian,4,xi,0.8694049119949341,0.05387664958834648
softmax,static,iid,CoordMedian,5,xi,0.7900030016899109,0.037323612719774246
softmax,static,iid,CoordMedian,6,xi,0.7185983061790466,0.03358020633459091
softmax,static,iid,CoordMedian,7,xi,0.66270512342453,0.02926350012421608
softmax,static,iid,CoordMedian,8,xi,0.6189447641372681,0.02243976667523384
softmax,static,iid,CoordMedian,9,xi,0.5771015882492065,0.02321697771549225
softmax,static,iid,CoordMedian,10,xi,0.5322268605232239,0.032791633158922195
softmax,static,iid,CoordMedian,11,xi,0.49269309639930725,0.030872732400894165
softmax,static,iid,CoordMedian,12,xi,0.4701823592185974,0.031727734953165054
softmax,static,iid,CoordMedian,13,xi,0.4459567666053772,0.03573796898126602
softmax,static,iid,CoordMedian,14,xi,0.4288133978843689,0.026694705709815025
softmax,static,iid,CoordMedian,15,xi,0.40894073247909546,0.02471724897623062
softmax,static,iid,CoordMedian,16,xi,0.3818003535270691,0.030041374266147614
softmax,static,iid,CoordMedian,17,xi,0.3745306134223938,0.025628628209233284
softmax,static,iid,CoordMedian,18,xi,0.3702762722969055,0.024092452600598335
softmax,static,iid,CoordMedian,19,xi,0.3581811487674713,0.022651677951216698
softmax,static,iid,CoordMedian,20,xi,0.3444274067878723,0.02099219709634781
softmax,static,iid,CoordMedian,21,xi,0.33732151985168457,0.020971976220607758
softmax,static,iid,CoordMedian,22,xi,0.3262158930301666,0.02159195952117443
softmax,static,iid,CoordMedian,23,xi,0.3206157088279724,0.021359827369451523
softmax,static,iid,CoordMedian,24,xi,0.3259725570678711,0.023911891505122185
softmax,static,iid,CoordMedian,25,xi,0.3149460256099701,0.022996539250016212
softmax,static,iid,CoordMedian,26,xi,0.30467042326927185,0.022322028875350952
softmax,static,iid,CoordMedian,27,xi,0.30743950605392456,0.02193719521164894
softmax,static,iid,CoordMedian,28,xi,0.3087430000305176,0.01981363445520401
softmax,static,iid,CoordMedian,29,xi,0.30334946513175964,0.020807594060897827
softmax,static,iid,CoordMedian,30,xi,0.3096106946468353,0.02277517318725586
softmax,static,iid,CoordMedian,31,xi,0.308599054813385,0.02091796323657036
softmax,static,iid,CoordMedian,32,xi,0.3012608289718628,0.018955297768115997
softmax,static,iid,CoordMedian,33,xi,0.289711058139801,0.022016439586877823
softmax,static,iid,CoordMedian,34,xi,0.2834634780883789,0.013520535081624985
softmax,static,iid,CoordMedian,35,xi,0.2866590917110443,0.011845828033983707
softmax,static,iid,CoordMedian,36,xi,0.2855823040008545,0.015282036736607552
softmax,static,iid,CoordMedian,37,xi,0.2894650101661682,0.01503737736493349
softmax,static,iid,CoordMedian,38,xi,0.2908164858818054,0.014254864305257797
softmax,static,iid,CoordMedian,39,xi,0.29880183935165405,0.01845005713403225
softmax,static,iid,CoordMedian,40,xi,0.29433494806289673,0.017011621966958046
softmax,static,iid,CoordMedian,41,xi,0.29310286045074463,0.016155045479536057
softmax,static,iid,CoordMedian,42,xi,0.29845327138900757,0.011139417998492718
softmax,static,iid,CoordMedian,43,xi,0.2991630733013153,0.012641401030123234
softmax,static,iid,CoordMedian,44,xi,0.28975710272789,0.019471919164061546
softmax,static,iid,CoordMedian,45,xi,0.2966917157173157,0.021015603095293045
softmax,static,iid,CoordMedian,46,xi,0.293525755405426,0.013992220163345337
softmax,static,iid,CoordMedian,47,xi,0.28725478053092957,0.016906926408410072
softmax,static,iid,CoordMedian,48,xi,0.28602176904678345,0.014250353910028934
softmax,static,iid,CoordMedian,49,xi,0.2959611117839813,0.011673172935843468
softmax,static,iid,CoordMedian,0,A,1.5397186279296875,0.07249745726585388
softmax,static,iid,CoordMedian,1,A,1.441589593887329,0.06494324654340744
softmax,static,iid,CoordMedian,2,A,1.3552277088165283,0.067486971616745
softmax,static,iid,CoordMedian,3,A,1.287792682647705,0.05776163935661316
softmax,static,iid,CoordMedian,4,A,1.2334965467453003,0.05822370946407318
softmax,static,iid,CoordMedian,5,A,1.1873501539230347,0.050101388245821
softmax,static,iid,CoordMedian,6,A,1.1401928663253784,0.045176248997449875
softmax,static,iid,CoordMedian,7,A,1.098142385482788,0.0411590076982975
softmax,static,iid,CoordMedian,8,A,1.0670948028564453,0.03370549529790878
softmax,static,iid,CoordMedian,9,A,1.0329906940460205,0.029766174033284187
softmax,static,iid,CoordMedian,10,A,1.0070130825042725,0.02284959889948368
softmax,static,iid,CoordMedian,11,A,0.9906483888626099,0.026156431064009666
softmax,static,iid,CoordMedian,12,A,0.9739939570426941,0.03009350225329399
softmax,static,iid,CoordMedian,13,A,0.9742022752761841,0.028723951429128647
softmax,static,iid,CoordMedian,14,A,0.9614309072494507,0.026745907962322235
softmax,static,iid,CoordMedian,15,A,0.9558836221694946,0.019732458516955376
softmax,static,iid,CoordMedian,16,A,0.9476604461669922,0.015876097604632378
softmax,static,iid,CoordMedian,17,A,0.9365625381469727,0.011452381499111652
softmax,static,iid,CoordMedian,18,A,0.9169198870658875,0.012705033645033836
softmax,static,iid,CoordMedian,19,A,0.9106642007827759,0.01456188503652811
softmax,static,iid,CoordMedian,20,A,0.9045581817626953,0.014245077036321163
softmax,static,iid,CoordMedian,21,A,0.9033584594726562,0.015906965360045433
softmax,static,iid,CoordMedian,22,A,0.9028115272521973,0.018372422084212303
softmax,static,iid,CoordMedian,23,A,0.8967745900154114,0.018849754706025124
softmax,static,iid,CoordMedian,24,A,0.8934534192085266,0.021329237148165703
softmax,static,iid,CoordMedian,25,A,0.8857811093330383,0.02024022676050663
softmax,static,iid,CoordMedian,26,A,0.8875004053115845,0.02070150151848793
softmax,static,iid,CoordMedian,27,A,0.9030902981758118,0.020833764225244522
softmax,static,iid,CoordMedian,28,A,0.8966952562332153,0.023369399830698967
softmax,static,iid,CoordMedian,29,A,0.8958319425582886,0.018462521955370903
softmax,static,iid,CoordMedian,30,A,0.8912738561630249,0.01886874996125698
softmax,static,iid,CoordMedian,31,A,0.8924593925476074,0.020489094778895378
softmax,static,iid,CoordMedian,32,A,0.8936734199523926,0.024035809561610222
softmax,static,iid,CoordMedian,33,A,0.897492527961731,0.02708638273179531
softmax,static,iid,CoordMedian,34,A,0.8943470120429993,0.023961704224348068
softmax,static,iid,CoordMedian,35,A,0.8952940106391907,0.020823700353503227
softmax,static,iid,CoordMedian,36,A,0.9004764556884766,0.02273101545870304
softmax,static,iid,CoordMedian,37,A,0.9089723825454712,0.022990386933088303
softmax,static,iid,CoordMedian,38,A,0.8992538452148438,0.02213032729923725
softmax,static,iid,CoordMedian,39,A,0.9037283658981323,0.021359652280807495
softmax,static,iid,CoordMedian,40,A,0.9061412811279297,0.024453232064843178
softmax,static,iid,CoordMedian,41,A,0.9005163311958313,0.024123866111040115
softmax,static,iid,CoordMedian,42,A,0.8992041349411011,0.02016160637140274
softmax,static,iid,CoordMedian,43,A,0.9024197459220886,0.023537464439868927
softmax,static,iid,CoordMedian,44,A,0.8971546292304993,0.023203974589705467
softmax,static,iid,CoordMedian,45,A,0.9015821218490601,0.021116582676768303
softmax,static,iid,CoordMedian,46,A,0.9067785143852234,0.02118801884353161
softmax,static,iid,CoordMedian,47,A,0.9067756533622742,0.018851088359951973
softmax,static,iid,CoordMedian,48,A,0.9050639867782593,0.02134440280497074
softmax,static,iid,CoordMedian,49,A,0.9100281000137329,0.019495809450745583
softmax,static,iid,CoordMedian,0,variance,0.00018456749967299402,9.244706234312616e-06
softmax,static,iid,CoordMedian,1,variance,0.0001581986143719405,7.175867267505964e-06
softmax,static,iid,CoordMedian,2,variance,0.00013681393465958536,6.106513410486514e-06
softmax,static,iid,CoordMedian,3,variance,0.00011898674711119384,5.003262685931986e-06
softmax,static,iid,CoordMedian,4,variance,0.00010450299305375665,4.535033895081142e-06
softmax,static,iid,CoordMedian,5,variance,9.314646013081074e-05,3.5720941014005803e-06
softmax,static,iid,CoordMedian,6,variance,8.416219498030841e-05,3.213740001228871e-06
softmax,static,iid,CoordMedian,7,variance,7.698682748014107e-05,2.6940881525661098e-06
softmax,static,iid,CoordMedian,8,variance,7.066955731716007e-05,2.4364828732359456e-06
softmax,static,iid,CoordMedian,9,variance,6.547787052113563e-05,2.141471668437589e-06
softmax,static,iid,CoordMedian,10,variance,6.125310028437525e-05,2.0713005142170005e-06
softmax,static,iid,CoordMedian,11,variance,5.7923571148421615e-05,1.6392642692153458e-06
softmax,static,iid,CoordMedian,12,variance,5.523806976270862e-05,1.7200096635860973e-06
softmax,static,iid,CoordMedian,13,variance,5.362567026168108e-05,1.586190592206549e-06
softmax,static,iid,CoordMedian,14,variance,5.153031088411808e-05,1.7169491002277937e-06
softmax,static,iid,CoordMedian,15,variance,4.968536813976243e-05,1.429706117050955e-06
softmax,static,iid,CoordMedian,16,variance,4.833633647649549e-05,1.3430384342427715e-06
softmax,static,iid,CoordMedian,17,variance,4.760966112371534e-05,1.4457448287430452e-06
softmax,static,iid,CoordMedian,18,variance,4.672152135754004e-05,1.1587112567212898e-06
softmax,static,iid,CoordMedian,19,variance,4.599984094966203e-05,1.2324496765359072e-06
softmax,static,iid,CoordMedian,20,variance,4.558733417070471e-05,1.1206325325474609e-06
softmax,static,iid,CoordMedian,21,variance,4.485157842282206e-05,1.0468486379977548e-06
softmax,static,iid,CoordMedian,22,variance,4.454402733244933e-05,1.1050688044633716e-06
softmax,static,iid,CoordMedian,23,variance,4.420737241161987e-05,1.1186471056134906e-06
softmax,static,iid,CoordMedian,24,variance,4.396260919747874e-05,1.060762542692828e-06
softmax,static,iid,CoordMedian,25,variance,4.3391955841798335e-05,1.0985838798660552e-06
softmax,static,iid,CoordMedian,26,variance,4.314155376050621e-05,9.240216058969963e-07
softmax,static,iid,CoordMedian,27,variance,4.354424891062081e-05,1.1105742032668786e-06
softmax,static,iid,CoordMedian,28,variance,4.321308006183244e-05,1.0386532949269167e-06
softmax,static,iid,CoordMedian,29,variance,4.344272019807249e-05,9.59587282522989e-07
softmax,static,iid,CoordMedian,30,variance,4.3258209188934416e-05,7.653567308807396e-07
softmax,static,iid,CoordMedian,31,variance,4.33116038038861e-05,7.492613463000453e-07
softmax,static,iid,CoordMedian,32,variance,4.316542253945954e-05,9.569622534399969e-07
softmax,static,iid,CoordMedian,33,variance,4.293793244869448e-05,9.818164699026966e-07
softmax,static,iid,CoordMedian,34,variance,4.288807394914329e-05,8.658787464810302e-07
softmax,static,iid,CoordMedian,35,variance,4.29220381192863e-05,8.046132506933645e-07
softmax,static,iid,CoordMedian,36,variance,4.2765102989505976e-05,8.50156993692508e-07
softmax,static,iid,CoordMedian,37,variance,4.304455069359392e-05,9.696731240182999e-07
softmax,static,iid,CoordMedian,38,variance,4.2815991037059575e-05,8.777722655395337e-07
softmax,static,iid,CoordMedian,39,variance,4.2940406274283305e-05,8.208276653931534e-07
softmax,static,iid,CoordMedian,40,variance,4.260761852492578e-05,9.410269399268145e-07
softmax,static,iid,CoordMedian,41,variance,4.214738146401942e-05,1.0767787443910493e-06
softmax,static,iid,CoordMedian,42,variance,4.2150986701017246e-05,9.732827948027989e-07
softmax,static,iid,CoordMedian,43,variance,4.1980263631558046e-05,1.0755054518085672e-06
softmax,static,iid,CoordMedian,44,variance,4.1959174268413335e-05,1.1429144706198713e-06
