Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
softmax,static,iid,Mean,28,accs,0.36832999999999994,0.04114263685624008
softmax,static,iid,Mean,29,accs,0.36832999999999994,0.04114263685624008
softmax,static,iid,Mean,30,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,31,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,32,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,33,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,34,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,35,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,36,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,37,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,38,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,39,accs,0.48538999999999993,0.03283067867955214
softmax,static,iid,Mean,40,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,41,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,42,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,43,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,44,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,45,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,46,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,47,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,48,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,49,accs,0.56697,0.0220144648774391
softmax,static,iid,Mean,50,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,51,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,52,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,53,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,54,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,55,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,56,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,57,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,58,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,59,accs,0.62078,0.015567105921568508
softmax,static,iid,Mean,60,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,61,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,62,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,63,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,64,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,65,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,66,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,67,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,68,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,69,accs,0.66001,0.010108544688309776
softmax,static,iid,Mean,70,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,71,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,72,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,73,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,74,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,75,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,76,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,77,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,78,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,79,accs,0.68772,0.006206927994498466
softmax,static,iid,Mean,80,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,81,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,82,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,83,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,84,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,85,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,86,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,87,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,88,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,89,accs,0.70749,0.005748475769376709
softmax,static,iid,Mean,90,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,91,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,92,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,93,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,94,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,95,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,96,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,97,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,98,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,99,accs,0.7225099999999999,0.005276931716232249
softmax,static,iid,Mean,100,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,101,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,102,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,103,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,104,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,105,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,106,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,107,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,108,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,109,accs,0.73444,0.005122833285508227
softmax,static,iid,Mean,110,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,111,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,112,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,113,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,114,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,115,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,116,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,117,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,118,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,119,accs,0.74456,0.005476882071641377
softmax,static,iid,Mean,120,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,121,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,122,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,123,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,124,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,125,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,126,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,127,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,128,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,129,accs,0.7538300000000001,0.004959746769521376
softmax,static,iid,Mean,130,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,131,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,132,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,133,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,134,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,135,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,136,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,137,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,138,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,139,accs,0.7611699999999999,0.004511033665235596
softmax,static,iid,Mean,140,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,141,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,142,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,143,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,144,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,145,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,146,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,147,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,148,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,149,accs,0.7675599999999999,0.00439273271362296
softmax,static,iid,Mean,150,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,151,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,152,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,153,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,154,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,155,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,156,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,157,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,158,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,159,accs,0.7732400000000001,0.003690518022054774
softmax,static,iid,Mean,160,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,161,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,162,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,163,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,164,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,165,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,166,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,167,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,168,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,169,accs,0.7782800000000001,0.003280462070433909
softmax,static,iid,Mean,170,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,171,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,172,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,173,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,174,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,175,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,176,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,177,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,178,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,179,accs,0.7827900000000001,0.0031063853062862443
softmax,static,iid,Mean,180,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,181,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,182,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,183,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,184,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,185,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,186,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,187,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,188,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,189,accs,0.78699,0.0029061879391700882
softmax,static,iid,Mean,190,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,191,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,192,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,193,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,194,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,195,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,196,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,197,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,198,accs,0.78986,0.0023504024203905446
softmax,static,iid,Mean,199,accs,0.7923899999999999,0.0023453574719242832
softmax,static,iid,Mean,0,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,1,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,2,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,3,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,4,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,5,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,6,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,7,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,8,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,9,losses,2.3115432385635377,0.01561247341355408
softmax,static,iid,Mean,10,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,11,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,12,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,13,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,14,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,15,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,16,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,17,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,18,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,19,losses,2.223493084793091,0.015140182064665168
softmax,static,iid,Mean,20,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,21,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,22,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,23,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,24,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,25,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,26,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,27,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,28,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,29,losses,2.1415971364593505,0.01485934409873674
softmax,static,iid,Mean,30,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,31,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,32,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,33,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,34,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,35,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,36,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,37,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,38,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,39,losses,2.065606513175964,0.014449858097915892
softmax,static,iid,Mean,40,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,41,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,42,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,43,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,44,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,45,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,46,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,47,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,48,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,49,losses,1.9949222182846071,0.013641645531328753
softmax,static,iid,Mean,50,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,51,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,52,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,53,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,54,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,55,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,56,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,57,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,58,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,59,losses,1.9291387568092344,0.012713764986485394
softmax,static,iid,Mean,60,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,61,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,62,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,63,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,64,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,65,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,66,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,67,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,68,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,69,losses,1.8676453658103942,0.011880909675645451
softmax,static,iid,Mean,70,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,71,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,72,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,73,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,74,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,75,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,76,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,77,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,78,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,79,losses,1.810037589187622,0.011159807469073675
softmax,static,iid,Mean,80,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,81,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,82,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,83,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,84,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,85,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,86,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,87,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,88,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,89,losses,1.756273543148041,0.01042706179111185
softmax,static,iid,Mean,90,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,91,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,92,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,93,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,94,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,95,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,96,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,97,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,98,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,99,losses,1.7059335238075257,0.00976950612949335
softmax,static,iid,Mean,100,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,101,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,102,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,103,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,104,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,105,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,106,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,107,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,108,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,109,losses,1.659022605857849,0.009121913211070512
softmax,static,iid,Mean,110,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,111,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,112,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,113,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,114,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,115,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,116,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,117,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,118,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,119,losses,1.6151194773292539,0.008547911920806693
softmax,static,iid,Mean,120,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,121,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,122,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,123,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,124,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,125,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,126,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,127,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,128,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,129,losses,1.5740057297325134,0.008037163698697334
softmax,static,iid,Mean,130,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,131,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,132,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,133,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,134,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,135,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,136,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,137,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,138,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,139,losses,1.535536497516632,0.007494156843389896
softmax,static,iid,Mean,140,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,141,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,142,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,143,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,144,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,145,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,146,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,147,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,148,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,149,losses,1.4993871741485596,0.007121489843619255
softmax,static,iid,Mean,150,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,151,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,152,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,153,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,154,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,155,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,156,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,157,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,158,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,159,losses,1.4655334995269775,0.006729149576896339
softmax,static,iid,Mean,160,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,161,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,162,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,163,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,164,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,165,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,166,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,167,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,168,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,169,losses,1.4338013949394226,0.006324328632752256
softmax,static,iid,Mean,170,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,171,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,172,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,173,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,174,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,175,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,176,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,177,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,178,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,179,losses,1.4039333938026428,0.00598290674860495
softmax,static,iid,Mean,180,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,181,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,182,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,183,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,184,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,185,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,186,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,187,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,188,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,189,losses,1.3758665858459476,0.0056918941275873065
softmax,static,iid,Mean,190,losses,1.3494959259605408,0.0054375633345317
softmax,static,iid,Mean,191,losses,1.3494959259605408,0.0054375633345317
softmax,static,iid,Mean,192,losses,1.3494959259605408,0.0054375633345317
softmax,static,iid,Mean,193,losses,1.3494959259605408,0.0054375633345317
softmax,static,iid,Mean,194,losses,1.3494959259605408,0.0054375633345317
softmax,static,iid,Mean,195,losses,1.3494959259605408,0.0054375633345317
softmax,static,iid,Mean,196,losses,1.3494959259605408,0.0054375633345317
softmax,static,iid,Mean,197,losses,1.3494959259605408,0.0054375633345317
