Model,Attack,Partition,Aggregator,Iteration,TestAccuracy,TestLoss,xi,A
softmax,dynamic,iid,FABA,7,0.2157,2.2161857360839843,0.6647403240203857,2.046931028366089
softmax,dynamic,iid,FABA,8,0.2269,2.206892239379883,0.6194712519645691,1.970555305480957
softmax,dynamic,iid,FABA,9,0.2402,2.1977618297576904,0.5798634886741638,1.9807406663894653
softmax,dynamic,iid,FABA,10,0.2563,2.188784698867798,0.5473355054855347,1.9584434032440186
softmax,dynamic,iid,FABA,11,0.2735,2.1799505111694337,0.5162911415100098,1.9453047513961792
softmax,dynamic,iid,FABA,12,0.2859,2.171236686325073,0.4818277657032013,1.895668625831604
softmax,dynamic,iid,FABA,13,0.3004,2.1626188541412352,0.4425549805164337,1.8724678754806519
softmax,dynamic,iid,FABA,14,0.3168,2.154127906036377,0.40580040216445923,1.8279526233673096
softmax,dynamic,iid,FABA,15,0.3323,2.145679666519165,0.37848010659217834,1.7923574447631836
softmax,dynamic,iid,FABA,16,0.3475,2.137306946182251,0.3524169921875,1.8521888256072998
softmax,dynamic,iid,FABA,17,0.363,2.1290409618377684,0.3406418561935425,1.8301761150360107
softmax,dynamic,iid,FABA,18,0.3809,2.1208665313720703,0.37182900309562683,1.8320937156677246
softmax,dynamic,iid,FABA,19,0.3953,2.1128081462860107,0.3277971148490906,1.8030732870101929
softmax,dynamic,iid,FABA,20,0.4108,2.1048399703979492,0.29820123314857483,1.7827820777893066
softmax,dynamic,iid,FABA,21,0.4244,2.0969808811187742,0.3033005893230438,1.7597088813781738
softmax,dynamic,iid,FABA,22,0.4384,2.0892231903076173,0.31835195422172546,1.7401608228683472
softmax,dynamic,iid,FABA,23,0.4503,2.0815374309539796,0.30796554684638977,1.734653353691101
softmax,dynamic,iid,FABA,24,0.4601,2.073878452682495,0.3096321225166321,1.7155579328536987
softmax,dynamic,iid,FABA,25,0.4719,2.066264819526672,0.3117204010486603,1.6943763494491577
softmax,dynamic,iid,FABA,26,0.485,2.058694394493103,0.331991046667099,1.6424555778503418
softmax,dynamic,iid,FABA,27,0.4966,2.051210431098938,0.31697532534599304,1.6295313835144043
softmax,dynamic,iid,FABA,28,0.5052,2.04374148273468,0.3028625547885895,1.5760550498962402
softmax,dynamic,iid,FABA,29,0.5131,2.0363637994766237,0.2760274112224579,1.5784544944763184
softmax,dynamic,iid,FABA,30,0.5225,2.0290606798171997,0.2939683198928833,1.5331177711486816
softmax,dynamic,iid,FABA,31,0.5307,2.0218118150711057,0.29442232847213745,1.5520426034927368
softmax,dynamic,iid,FABA,32,0.5385,2.014608939933777,0.268008291721344,1.5072293281555176
softmax,dynamic,iid,FABA,33,0.5447,2.007450650215149,0.2836776673793793,1.4987834692001343
softmax,dynamic,iid,FABA,34,0.5506,2.0003325695037844,0.27304965257644653,1.4896042346954346
softmax,dynamic,iid,FABA,35,0.5562,1.9932648223876954,0.293727308511734,1.4866845607757568
softmax,dynamic,iid,FABA,36,0.5622,1.9862380706787108,0.28116920590400696,1.477936029434204
softmax,dynamic,iid,FABA,37,0.5678,1.9792523691177368,0.2702297270298004,1.5176706314086914
softmax,dynamic,iid,FABA,38,0.5722,1.972319398880005,0.2613818943500519,1.501900553703308
softmax,dynamic,iid,FABA,39,0.5761,1.9654730409622192,0.2703915238380432,1.4685965776443481
softmax,dynamic,iid,FABA,40,0.58,1.9586777923583985,0.26324817538261414,1.4951496124267578
softmax,dynamic,iid,FABA,41,0.5839,1.951928476524353,0.26802435517311096,1.4698832035064697
softmax,dynamic,iid,FABA,42,0.589,1.9452256324768067,0.2813849449157715,1.4706403017044067
softmax,dynamic,iid,FABA,43,0.5927,1.9385818759918212,0.2912670969963074,1.4953669309616089
softmax,dynamic,iid,FABA,44,0.597,1.9319756439208984,0.27483779191970825,1.4845054149627686
softmax,dynamic,iid,FABA,45,0.6001,1.9254560916900634,0.29580584168434143,1.4791187047958374
softmax,dynamic,iid,FABA,46,0.604,1.9190102800369262,0.3017553687095642,1.4939664602279663
softmax,dynamic,iid,FABA,47,0.6089,1.9126058012008667,0.29832690954208374,1.5233761072158813
softmax,dynamic,iid,FABA,48,0.6122,1.9062202083587647,0.2981899678707123,1.470369815826416
softmax,dynamic,iid,FABA,49,0.6141,1.8998406425476073,0.28464168310165405,1.463544487953186
softmax,dynamic,iid,CC,0,0.0957,2.3343832847595216,1.2332253456115723,2.3488402366638184
softmax,dynamic,iid,CC,1,0.1021,2.3233029865264894,1.0804857015609741,2.300917625427246
softmax,dynamic,iid,CC,2,0.1101,2.31242391204834,0.9682815670967102,2.23171067237854
softmax,dynamic,iid,CC,3,0.1185,2.3017385890960695,0.8584574460983276,2.150602102279663
softmax,dynamic,iid,CC,4,0.1296,2.291302108001709,0.8114281892776489,2.07505202293396
softmax,dynamic,iid,CC,5,0.1418,2.2811188522338868,0.7183260917663574,1.9484713077545166
softmax,dynamic,iid,CC,6,0.1527,2.2711711349487307,0.6535371541976929,1.8528403043746948
softmax,dynamic,iid,CC,7,0.1674,2.261434399795532,0.5886650681495667,1.71023428440094
softmax,dynamic,iid,CC,8,0.1846,2.2519132698059083,0.5905961394309998,1.6262309551239014
softmax,dynamic,iid,CC,9,0.2003,2.242620164871216,0.6088473796844482,1.5283904075622559
softmax,dynamic,iid,CC,10,0.2165,2.2335148345947267,0.5133163332939148,1.4640885591506958
softmax,dynamic,iid,CC,11,0.2329,2.2246098468780517,0.47827377915382385,1.410234808921814
softmax,dynamic,iid,CC,12,0.2494,2.2158889095306398,0.44521018862724304,1.334429383277893
softmax,dynamic,iid,CC,13,0.266,2.2072710956573487,0.41362830996513367,1.2748591899871826
softmax,dynamic,iid,CC,14,0.2833,2.1987758029937745,0.44179484248161316,1.219924807548523
softmax,dynamic,iid,CC,15,0.3015,2.1903841400146487,0.4243957996368408,1.2056314945220947
softmax,dynamic,iid,CC,16,0.3189,2.1820609703063965,0.41411375999450684,1.2125884294509888
softmax,dynamic,iid,CC,17,0.3381,2.1738013736724855,0.37308958172798157,1.1795965433120728
softmax,dynamic,iid,CC,18,0.355,2.165604928588867,0.37543103098869324,1.1783747673034668
softmax,dynamic,iid,CC,19,0.3736,2.157517255783081,0.38147640228271484,1.1637024879455566
softmax,dynamic,iid,CC,20,0.389,2.149464486312866,0.34217315912246704,1.1396358013153076
softmax,dynamic,iid,CC,21,0.4068,2.141470724487305,0.3492259085178375,1.1394155025482178
softmax,dynamic,iid,CC,22,0.424,2.133542791748047,0.36039504408836365,1.2050739526748657
softmax,dynamic,iid,CC,23,0.4401,2.12569102973938,0.36127132177352905,1.233904242515564
softmax,dynamic,iid,CC,24,0.4538,2.117870746231079,0.3168319761753082,1.2721513509750366
softmax,dynamic,iid,CC,25,0.4688,2.110157642364502,0.2917863428592682,1.2714167833328247
softmax,dynamic,iid,CC,26,0.4824,2.102473531341553,0.30942660570144653,1.3213248252868652
softmax,dynamic,iid,CC,27,0.4951,2.0948523250579836,0.3004104495048523,1.3228918313980103
softmax,dynamic,iid,CC,28,0.5065,2.0872691780090333,0.320085734128952,1.408840298652649
softmax,dynamic,iid,CC,29,0.5168,2.079719208908081,0.305634468793869,1.4387047290802002
softmax,dynamic,iid,CC,30,0.5255,2.0722271171569826,0.3071995675563812,1.4454796314239502
softmax,dynamic,iid,CC,31,0.5371,2.0647582874298096,0.3261184096336365,1.4432727098464966
softmax,dynamic,iid,CC,32,0.5467,2.057392568206787,0.303224116563797,1.4343985319137573
softmax,dynamic,iid,CC,33,0.554,2.0500584369659425,0.2881741523742676,1.4270740747451782
softmax,dynamic,iid,CC,34,0.5621,2.0427861373901366,0.29710763692855835,1.4226343631744385
softmax,dynamic,iid,CC,35,0.5691,2.0355737506866456,0.3018176555633545,1.4037212133407593
softmax,dynamic,iid,CC,36,0.5744,2.028413360977173,0.30002981424331665,1.4403209686279297
softmax,dynamic,iid,CC,37,0.579,2.021274878311157,0.2790435552597046,1.4157956838607788
softmax,dynamic,iid,CC,38,0.585,2.014161283111572,0.29670608043670654,1.400373935699463
softmax,dynamic,iid,CC,39,0.59,2.0071429668426513,0.2954084575176239,1.4279998540878296
softmax,dynamic,iid,CC,40,0.5955,2.0002108058929444,0.3092043399810791,1.3985871076583862
softmax,dynamic,iid,CC,41,0.6014,1.9933472261428833,0.30283933877944946,1.3662134408950806
softmax,dynamic,iid,CC,42,0.6053,1.986537896156311,0.3142605125904083,1.3464208841323853
softmax,dynamic,iid,CC,43,0.6095,1.9797950075149535,0.30796486139297485,1.3412989377975464
softmax,dynamic,iid,CC,44,0.6136,1.9731416501998902,0.2816775441169739,1.2898015975952148
softmax,dynamic,iid,CC,45,0.6165,1.9665075702667236,0.33176401257514954,1.2725515365600586
softmax,dynamic,iid,CC,46,0.6189,1.9599583444595337,0.3562048077583313,1.2805873155593872
softmax,dynamic,iid,CC,47,0.6208,1.9534652669906616,0.37236881256103516,1.32028329372406
softmax,dynamic,iid,CC,48,0.6241,1.947058436203003,0.4057944118976593,1.3183543682098389
softmax,dynamic,iid,CC,49,0.6272,1.940719695663452,0.42186784744262695,1.3209952116012573
softmax,dynamic,iid,LFighter,0,0.0546,2.337316687774658,1.2537420988082886,2.552335023880005
softmax,dynamic,iid,LFighter,1,0.0631,2.3251402648925783,1.1448031663894653,2.4869625568389893
softmax,dynamic,iid,LFighter,2,0.0764,2.313047923660278,1.0428916215896606,2.4365484714508057
softmax,dynamic,iid,LFighter,3,0.0893,2.301092770767212,0.9494011998176575,2.379417896270752
softmax,dynamic,iid,LFighter,4,0.1026,2.2892505298614503,0.8707801699638367,2.32185959815979
softmax,dynamic,iid,LFighter,5,0.1204,2.2775671939849853,0.7955388426780701,2.24487042427063
softmax,dynamic,iid,LFighter,6,0.1402,2.2660369129180906,0.7418888211250305,2.2016799449920654
softmax,dynamic,iid,LFighter,7,0.1621,2.2547272327423094,0.699993371963501,2.165133476257324
softmax,dynamic,iid,LFighter,8,0.1845,2.2435751640319825,0.6525843739509583,2.078815460205078
softmax,dynamic,iid,LFighter,9,0.2067,2.2324801761627198,0.5986544489860535,2.033381462097168
softmax,dynamic,iid,LFighter,10,0.2322,2.2215522232055664,0.5478520393371582,1.9700895547866821
softmax,dynamic,iid,LFighter,11,0.2579,2.2107479747772216,0.504131019115448,1.897116780281067
softmax,dynamic,iid,LFighter,12,0.2851,2.2000860191345213,0.4724727272987366,1.8340486288070679
softmax,dynamic,iid,LFighter,13,0.3091,2.1895106708526613,0.440130352973938,1.8117926120758057
softmax,dynamic,iid,LFighter,14,0.3319,2.179065512084961,0.39798659086227417,1.7516376972198486
softmax,dynamic,iid,LFighter,15,0.3493,2.1687647941589354,0.35508400201797485,1.683864951133728
softmax,dynamic,iid,LFighter,16,0.3655,2.1585471828460694,0.35671284794807434,1.630470871925354
softmax,dynamic,iid,LFighter,17,0.3814,2.1484135551452637,0.34542733430862427,1.6127647161483765
softmax,dynamic,iid,LFighter,18,0.3969,2.138413716125488,0.33700889348983765,1.6198042631149292
softmax,dynamic,iid,LFighter,19,0.4121,2.128507790374756,0.3493351638317108,1.6077522039413452
softmax,dynamic,iid,LFighter,20,0.4237,2.118677897644043,0.31910598278045654,1.6031765937805176
softmax,dynamic,iid,LFighter,21,0.4359,2.1089167545318603,0.33372244238853455,1.600746750831604
softmax,dynamic,iid,LFighter,22,0.445,2.099250457763672,0.35979026556015015,1.5976899862289429
softmax,dynamic,iid,LFighter,23,0.4533,2.089689683532715,0.32991787791252136,1.61320161819458
softmax,dynamic,iid,LFighter,24,0.4643,2.0801626815795897,0.29805198311805725,1.6212174892425537
softmax,dynamic,iid,LFighter,25,0.476,2.070724296951294,0.28972187638282776,1.6416772603988647
softmax,dynamic,iid,LFighter,26,0.4847,2.0614104820251464,0.2981594502925873,1.6691235303878784
softmax,dynamic,iid,LFighter,27,0.4932,2.0522066665649414,0.31506943702697754,1.6820460557937622
softmax,dynamic,iid,LFighter,28,0.5016,2.0430659536361695,0.3024901747703552,1.7159998416900635
softmax,dynamic,iid,LFighter,29,0.5096,2.0340236358642576,0.29725465178489685,1.7596317529678345
softmax,dynamic,iid,LFighter,30,0.5167,2.0250242532730103,0.2903597056865692,1.785516381263733
softmax,dynamic,iid,LFighter,31,0.5229,2.016077007675171,0.3085615634918213,1.8341739177703857
softmax,dynamic,iid,LFighter,32,0.5295,2.0072065620422364,0.32565799355506897,1.871158480644226
softmax,dynamic,iid,LFighter,33,0.5352,1.998373840522766,0.31584152579307556,1.9310827255249023
softmax,dynamic,iid,LFighter,34,0.5437,1.9896078575134277,0.30771932005882263,1.9598679542541504
softmax,dynamic,iid,LFighter,35,0.5503,1.9809251886367798,0.31126341223716736,2.0112080574035645
softmax,dynamic,iid,LFighter,36,0.5587,1.972294206047058,0.27284756302833557,2.051419973373413
softmax,dynamic,iid,LFighter,37,0.5653,1.9637148811340333,0.29117918014526367,2.0816473960876465
softmax,dynamic,iid,LFighter,38,0.5718,1.9552074811935425,0.2903203070163727,2.136899709701538
softmax,dynamic,iid,LFighter,39,0.579,1.946767251586914,0.27567729353904724,2.1130640506744385
softmax,dynamic,iid,LFighter,40,0.5861,1.9383526538848876,0.265327125787735,2.1398181915283203
softmax,dynamic,iid,LFighter,41,0.5924,1.9299967292785645,0.2811027765274048,2.1591711044311523
softmax,dynamic,iid,LFighter,42,0.5993,1.9216845853805542,0.2785232961177826,2.257479667663574
softmax,dynamic,iid,LFighter,43,0.6058,1.9134562664031982,0.26289796829223633,2.239109516143799
softmax,dynamic,iid,LFighter,44,0.613,1.9052542652130127,0.2964155375957489,2.236119270324707
softmax,dynamic,iid,LFighter,45,0.6185,1.8970942665100097,0.29630985856056213,2.177427291870117
softmax,dynamic,iid,LFighter,46,0.6259,1.8890083620071412,0.32598167657852173,2.261091947555542
softmax,dynamic,iid,LFighter,47,0.6315,1.881008980178833,0.3037348687648773,2.305555582046509
softmax,dynamic,iid,LFighter,48,0.6374,1.8730782691955565,0.3230511546134949,2.3234517574310303
softmax,dynamic,iid,LFighter,49,0.6428,1.865204182434082,0.33662062883377075,2.314378499984741
softmax,dynamic,dirichlet,Mean,0,0.0966,2.3198529121398925,2.5837433338165283,2.9640018939971924
softmax,dynamic,dirichlet,Mean,1,0.1074,2.3098639766693116,2.448352336883545,2.904181718826294
softmax,dynamic,dirichlet,Mean,2,0.117,2.3001841053009033,2.425832748413086,2.8042209148406982
softmax,dynamic,dirichlet,Mean,3,0.1288,2.2908270797729493,2.387356996536255,2.6500630378723145
softmax,dynamic,dirichlet,Mean,4,0.1405,2.2817065479278567,2.376039981842041,2.493929147720337
softmax,dynamic,dirichlet,Mean,5,0.1525,2.272842540740967,2.3839073181152344,2.355551242828369
softmax,dynamic,dirichlet,Mean,6,0.1705,2.2641747428894043,2.341872215270996,2.255856513977051
softmax,dynamic,dirichlet,Mean,7,0.1833,2.255673264694214,2.345768928527832,2.1590356826782227
softmax,dynamic,dirichlet,Mean,8,0.1982,2.2473412044525145,2.319974422454834,1.9940296411514282
softmax,dynamic,dirichlet,Mean,9,0.2137,2.239196519088745,2.354994773864746,1.8221535682678223
softmax,dynamic,dirichlet,Mean,10,0.2258,2.2311724285125734,2.304490566253662,1.6628414392471313
softmax,dynamic,dirichlet,Mean,11,0.2375,2.223277261352539,2.295647621154785,1.528783917427063
softmax,dynamic,dirichlet,Mean,12,0.2492,2.215492359542847,2.2872719764709473,1.3822978734970093
softmax,dynamic,dirichlet,Mean,13,0.2606,2.207797214126587,2.2784268856048584,1.3191875219345093
softmax,dynamic,dirichlet,Mean,14,0.2701,2.2001731964111326,2.2832155227661133,1.2962688207626343
softmax,dynamic,dirichlet,Mean,15,0.2802,2.192605588531494,2.3024344444274902,1.2812608480453491
softmax,dynamic,dirichlet,Mean,16,0.2913,2.1851092910766603,2.2646727561950684,1.273537516593933
softmax,dynamic,dirichlet,Mean,17,0.3032,2.1776361484527587,2.2500112056732178,1.30365788936615
softmax,dynamic,dirichlet,Mean,18,0.3158,2.1702439689636233,2.2813639640808105,1.3500380516052246
softmax,dynamic,dirichlet,Mean,19,0.3304,2.162945306015015,2.322333574295044,1.3709436655044556
softmax,dynamic,dirichlet,Mean,20,0.3433,2.1556856563568116,2.349029302597046,1.4113562107086182
softmax,dynamic,dirichlet,Mean,21,0.3589,2.1484606388092042,2.335603952407837,1.395571231842041
softmax,dynamic,dirichlet,Mean,22,0.3748,2.141298055267334,2.316202402114868,1.4385432004928589
softmax,dynamic,dirichlet,Mean,23,0.3906,2.1341958690643312,2.3762292861938477,1.415709137916565
softmax,dynamic,dirichlet,Mean,24,0.4066,2.127145965576172,2.385683059692383,1.429966926574707
softmax,dynamic,dirichlet,Mean,25,0.4211,2.120149238586426,2.336864709854126,1.4425396919250488
softmax,dynamic,dirichlet,Mean,26,0.4354,2.1132403800964354,2.3305318355560303,1.4149893522262573
softmax,dynamic,dirichlet,Mean,27,0.4492,2.106412900161743,2.348052501678467,1.4021565914154053
softmax,dynamic,dirichlet,Mean,28,0.4638,2.0996782325744627,2.3373618125915527,1.4055031538009644
softmax,dynamic,dirichlet,Mean,29,0.4775,2.093036294937134,2.3768763542175293,1.4210326671600342
