Model,Attack,Partition,Aggregator,Iteration,TestAccuracy,TestLoss,xi,A
softmax,static,dirichlet,Mean,45,0.4741,2.0008990600585936,2.1192827224731445,1.7416189908981323
softmax,static,dirichlet,Mean,46,0.4787,1.9944326526641847,2.149915933609009,1.720860481262207
softmax,static,dirichlet,Mean,47,0.4838,1.987996647644043,2.140737295150757,1.737837553024292
softmax,static,dirichlet,Mean,48,0.4882,1.9815683546066285,2.1661534309387207,1.731591820716858
softmax,static,dirichlet,Mean,49,0.492,1.9751470691680908,2.1643505096435547,1.727189064025879
softmax,static,dirichlet,TriMean,0,0.1192,2.2991299758911135,2.693603277206421,1.9856780767440796
softmax,static,dirichlet,TriMean,1,0.1284,2.2924167648315428,2.6821651458740234,1.8660861253738403
softmax,static,dirichlet,TriMean,2,0.1406,2.285772721862793,2.6869394779205322,1.7646986246109009
softmax,static,dirichlet,TriMean,3,0.1511,2.279265793991089,2.616513729095459,1.6910326480865479
softmax,static,dirichlet,TriMean,4,0.161,2.2728765434265137,2.5798237323760986,1.6115989685058594
softmax,static,dirichlet,TriMean,5,0.1737,2.266626636886597,2.5914793014526367,1.562837839126587
softmax,static,dirichlet,TriMean,6,0.1848,2.2605000907897947,2.5762956142425537,1.5040196180343628
softmax,static,dirichlet,TriMean,7,0.1943,2.2544279544830323,2.6136391162872314,1.520483374595642
softmax,static,dirichlet,TriMean,8,0.2037,2.2484146755218504,2.5395426750183105,1.4925612211227417
softmax,static,dirichlet,TriMean,9,0.2146,2.2424381175994874,2.544755458831787,1.4617958068847656
softmax,static,dirichlet,TriMean,10,0.2269,2.2364661003112793,2.5301549434661865,1.4394854307174683
softmax,static,dirichlet,TriMean,11,0.2382,2.230567017364502,2.6146836280822754,1.403875708580017
softmax,static,dirichlet,TriMean,12,0.2476,2.2247058250427245,2.6031041145324707,1.3943936824798584
softmax,static,dirichlet,TriMean,13,0.2568,2.218889504623413,2.6417014598846436,1.4388129711151123
softmax,static,dirichlet,TriMean,14,0.2657,2.2131684200286865,2.658879518508911,1.4211593866348267
softmax,static,dirichlet,TriMean,15,0.274,2.20742381401062,2.6259055137634277,1.3981075286865234
softmax,static,dirichlet,TriMean,16,0.2808,2.201696650314331,2.681270122528076,1.3835681676864624
softmax,static,dirichlet,TriMean,17,0.2884,2.19599188079834,2.678835391998291,1.3168625831604004
softmax,static,dirichlet,TriMean,18,0.2971,2.1903070178985597,2.6421968936920166,1.3349061012268066
softmax,static,dirichlet,TriMean,19,0.3041,2.184663037109375,2.669165849685669,1.325602412223816
softmax,static,dirichlet,TriMean,20,0.3115,2.1790668674468994,2.65147066116333,1.3186779022216797
softmax,static,dirichlet,TriMean,21,0.3194,2.173516046524048,2.650179862976074,1.3205763101577759
softmax,static,dirichlet,TriMean,22,0.3254,2.1680206413269043,2.6553499698638916,1.3279215097427368
softmax,static,dirichlet,TriMean,23,0.3321,2.1625671009063723,2.631211996078491,1.349189043045044
softmax,static,dirichlet,TriMean,24,0.3381,2.15708585395813,2.628674268722534,1.389976978302002
softmax,static,dirichlet,TriMean,25,0.3465,2.1516277366638183,2.635521173477173,1.3677510023117065
softmax,static,dirichlet,TriMean,26,0.3521,2.1462217735290525,2.6164069175720215,1.3648406267166138
softmax,static,dirichlet,TriMean,27,0.3585,2.1408776504516602,2.5986428260803223,1.360507607460022
softmax,static,dirichlet,TriMean,28,0.3652,2.1355775077819823,2.6285808086395264,1.3401832580566406
softmax,static,dirichlet,TriMean,29,0.3713,2.130344150161743,2.5996289253234863,1.3446314334869385
softmax,static,dirichlet,TriMean,30,0.3774,2.1250889335632324,2.5365421772003174,1.3362491130828857
softmax,static,dirichlet,TriMean,31,0.3839,2.1198943981170655,2.5167887210845947,1.312800645828247
softmax,static,dirichlet,TriMean,32,0.39,2.1147797859191892,2.5201358795166016,1.3082530498504639
softmax,static,dirichlet,TriMean,33,0.3954,2.109707987976074,2.54573655128479,1.2825067043304443
softmax,static,dirichlet,TriMean,34,0.4003,2.104636727142334,2.5343072414398193,1.2877216339111328
softmax,static,dirichlet,TriMean,35,0.4068,2.0995746803283692,2.5239648818969727,1.2857482433319092
softmax,static,dirichlet,TriMean,36,0.4128,2.0945484497070312,2.5446386337280273,1.2745440006256104
softmax,static,dirichlet,TriMean,37,0.4171,2.089560120010376,2.4705123901367188,1.2841551303863525
softmax,static,dirichlet,TriMean,38,0.4234,2.084611707687378,2.518437147140503,1.2716315984725952
softmax,static,dirichlet,TriMean,39,0.4287,2.0796126586914063,2.4344935417175293,1.2556617259979248
softmax,static,dirichlet,TriMean,40,0.4343,2.074618951225281,2.4642221927642822,1.262107253074646
softmax,static,dirichlet,TriMean,41,0.4383,2.069640967941284,2.48722243309021,1.2810933589935303
softmax,static,dirichlet,TriMean,42,0.4443,2.0647129205703734,2.4665307998657227,1.2992546558380127
softmax,static,dirichlet,TriMean,43,0.4488,2.0597939350128174,2.5067312717437744,1.3430477380752563
softmax,static,dirichlet,TriMean,44,0.4545,2.054840211868286,2.4754106998443604,1.3233470916748047
softmax,static,dirichlet,TriMean,45,0.4606,2.0498640354156494,2.4126265048980713,1.3812726736068726
softmax,static,dirichlet,TriMean,46,0.4657,2.044968408203125,2.409825086593628,1.3739148378372192
softmax,static,dirichlet,TriMean,47,0.4705,2.0401316049575806,2.4245896339416504,1.3423705101013184
softmax,static,dirichlet,TriMean,48,0.4758,2.0353085189819335,2.4482529163360596,1.348810076713562
softmax,static,dirichlet,TriMean,49,0.4821,2.030526633453369,2.440690755844116,1.3511786460876465
softmax,static,dirichlet,FABA,0,0.0728,2.3538742504119874,2.7707207202911377,2.2172882556915283
softmax,static,dirichlet,FABA,1,0.0772,2.345396185684204,2.7103469371795654,2.1689000129699707
softmax,static,dirichlet,FABA,2,0.0819,2.3370195655822754,2.6271374225616455,2.11027193069458
softmax,static,dirichlet,FABA,3,0.0885,2.3287784923553465,2.6156060695648193,2.061903476715088
softmax,static,dirichlet,FABA,4,0.0936,2.320619162750244,2.651735305786133,1.9870887994766235
softmax,static,dirichlet,FABA,5,0.1005,2.312573215866089,2.6093814373016357,1.9578936100006104
softmax,static,dirichlet,FABA,6,0.1067,2.3045711723327638,2.619131326675415,1.9139518737792969
softmax,static,dirichlet,FABA,7,0.114,2.2966885761260984,2.6094777584075928,1.8937500715255737
softmax,static,dirichlet,FABA,8,0.1242,2.288865777206421,2.5928990840911865,1.8379549980163574
softmax,static,dirichlet,FABA,9,0.1324,2.2810875194549562,2.5857012271881104,1.79142427444458
softmax,static,dirichlet,FABA,10,0.1426,2.2734055671691893,2.59651255607605,1.784055233001709
softmax,static,dirichlet,FABA,11,0.1558,2.265833972930908,2.5998916625976562,1.7595653533935547
softmax,static,dirichlet,FABA,12,0.1681,2.258333497619629,2.59588360786438,1.7482033967971802
softmax,static,dirichlet,FABA,13,0.1805,2.2508595458984373,2.5354413986206055,1.7005810737609863
softmax,static,dirichlet,FABA,14,0.1931,2.2434756759643553,2.519735097885132,1.707869291305542
softmax,static,dirichlet,FABA,15,0.2069,2.2361835121154785,2.5466647148132324,1.7138270139694214
softmax,static,dirichlet,FABA,16,0.2213,2.228881075668335,2.543846845626831,1.65949547290802
softmax,static,dirichlet,FABA,17,0.2323,2.2215532501220703,2.530695915222168,1.6652454137802124
softmax,static,dirichlet,FABA,18,0.2467,2.2142617935180664,2.4794564247131348,1.6375972032546997
softmax,static,dirichlet,FABA,19,0.2588,2.2070094791412354,2.4932961463928223,1.6296532154083252
softmax,static,dirichlet,FABA,20,0.2707,2.199815850830078,2.4797229766845703,1.6334863901138306
softmax,static,dirichlet,FABA,21,0.2855,2.1926198097229004,2.4749460220336914,1.617611050605774
softmax,static,dirichlet,FABA,22,0.2964,2.1854174034118654,2.414574146270752,1.60374116897583
softmax,static,dirichlet,FABA,23,0.3087,2.178301008224487,2.478691577911377,1.6096278429031372
softmax,static,dirichlet,FABA,24,0.3215,2.1711728366851806,2.470064878463745,1.5786666870117188
softmax,static,dirichlet,FABA,25,0.3328,2.1641592460632326,2.440706729888916,1.589399814605713
softmax,static,dirichlet,FABA,26,0.3448,2.157132871246338,2.440669536590576,1.5465658903121948
softmax,static,dirichlet,FABA,27,0.355,2.1501472457885744,2.428699254989624,1.537678837776184
softmax,static,dirichlet,FABA,28,0.366,2.1431842311859133,2.4256253242492676,1.5325464010238647
softmax,static,dirichlet,FABA,29,0.3747,2.1362413303375245,2.4159576892852783,1.5058609247207642
softmax,static,dirichlet,FABA,30,0.3834,2.1292960426330567,2.465423345565796,1.466103434562683
softmax,static,dirichlet,FABA,31,0.3918,2.12235828666687,2.459319591522217,1.4888960123062134
softmax,static,dirichlet,FABA,32,0.4007,2.1154103538513183,2.4558238983154297,1.4751895666122437
softmax,static,dirichlet,FABA,33,0.4091,2.108404203414917,2.393223762512207,1.472238540649414
softmax,static,dirichlet,FABA,34,0.4165,2.101467387390137,2.4122776985168457,1.4586559534072876
softmax,static,dirichlet,FABA,35,0.4251,2.0945576473236085,2.3523378372192383,1.4665510654449463
softmax,static,dirichlet,FABA,36,0.4336,2.0876422454833983,2.337282180786133,1.4497829675674438
softmax,static,dirichlet,FABA,37,0.441,2.080744147491455,2.3615124225616455,1.4490975141525269
softmax,static,dirichlet,FABA,38,0.4491,2.0739429264068603,2.39782977104187,1.4425817728042603
softmax,static,dirichlet,FABA,39,0.455,2.067190450668335,2.4001448154449463,1.441645860671997
softmax,static,dirichlet,FABA,40,0.4601,2.060490858078003,2.423994302749634,1.4517909288406372
softmax,static,dirichlet,FABA,41,0.4664,2.0538908432006835,2.4098305702209473,1.4588301181793213
softmax,static,dirichlet,FABA,42,0.473,2.047355908203125,2.4487380981445312,1.441399097442627
softmax,static,dirichlet,FABA,43,0.4778,2.040816948699951,2.4309937953948975,1.4295216798782349
softmax,static,dirichlet,FABA,44,0.483,2.034293104171753,2.385378360748291,1.4100209474563599
softmax,static,dirichlet,FABA,45,0.4888,2.027840573120117,2.373807907104492,1.4220919609069824
softmax,static,dirichlet,FABA,46,0.4943,2.021438972854614,2.3914198875427246,1.41826331615448
softmax,static,dirichlet,FABA,47,0.4978,2.0150758113861085,2.3326222896575928,1.4439266920089722
softmax,static,dirichlet,FABA,48,0.5028,2.008756901359558,2.3239831924438477,1.451485276222229
softmax,static,dirichlet,FABA,49,0.5084,2.0024867219924927,2.3473052978515625,1.46568763256073
softmax,static,dirichlet,CC,0,0.1951,2.28516849899292,2.6192991733551025,2.017378568649292
softmax,static,dirichlet,CC,1,0.2059,2.276117935180664,2.5442745685577393,1.966137409210205
softmax,static,dirichlet,CC,2,0.2184,2.2671822441101073,2.476773977279663,1.937945008277893
softmax,static,dirichlet,CC,3,0.2292,2.258328382873535,2.4185588359832764,1.9224296808242798
softmax,static,dirichlet,CC,4,0.2384,2.249571625518799,2.3783414363861084,1.8969686031341553
softmax,static,dirichlet,CC,5,0.2458,2.2409220111846926,2.334383249282837,1.8850321769714355
softmax,static,dirichlet,CC,6,0.2512,2.232412453842163,2.285217523574829,1.8601208925247192
softmax,static,dirichlet,CC,7,0.2568,2.2240276901245117,2.247162342071533,1.8667205572128296
softmax,static,dirichlet,CC,8,0.2627,2.2157197105407715,2.194697856903076,1.8602992296218872
softmax,static,dirichlet,CC,9,0.2691,2.2075229080200196,2.15578556060791,1.8447352647781372
softmax,static,dirichlet,CC,10,0.2768,2.199393026351929,2.075160503387451,1.8810150623321533
softmax,static,dirichlet,CC,11,0.2828,2.1913887084960937,2.0485293865203857,1.8818901777267456
softmax,static,dirichlet,CC,12,0.2931,2.183410765838623,2.0320119857788086,1.8725701570510864
softmax,static,dirichlet,CC,13,0.3018,2.175517697906494,1.9834377765655518,1.8648083209991455
softmax,static,dirichlet,CC,14,0.3108,2.167719254684448,2.0052483081817627,1.873235821723938
softmax,static,dirichlet,CC,15,0.3206,2.1599367012023927,2.0037758350372314,1.8696101903915405
softmax,static,dirichlet,CC,16,0.3315,2.1521994438171386,2.0436654090881348,1.888740062713623
softmax,static,dirichlet,CC,17,0.3423,2.144516368484497,2.0150840282440186,1.8922557830810547
softmax,static,dirichlet,CC,18,0.3523,2.1368955078125,2.0301833152770996,1.893235683441162
softmax,static,dirichlet,CC,19,0.362,2.1293339862823486,2.0075418949127197,1.9004822969436646
softmax,static,dirichlet,CC,20,0.3714,2.121843274307251,2.0003104209899902,1.9044679403305054
softmax,static,dirichlet,CC,21,0.3792,2.1144531005859375,1.9980477094650269,1.9232860803604126
softmax,static,dirichlet,CC,22,0.3878,2.107177558517456,1.9911587238311768,1.9320614337921143
softmax,static,dirichlet,CC,23,0.3973,2.0999383689880373,2.005025863647461,1.939684510231018
softmax,static,dirichlet,CC,24,0.4076,2.0927441444396973,2.009204387664795,1.944131851196289
softmax,static,dirichlet,CC,25,0.4155,2.0856532032012938,1.9997167587280273,1.9013926982879639
softmax,static,dirichlet,CC,26,0.424,2.078599175643921,1.9752284288406372,1.9393649101257324
softmax,static,dirichlet,CC,27,0.4319,2.071585234069824,2.0047247409820557,1.9643515348434448
softmax,static,dirichlet,CC,28,0.4399,2.0646041273117066,1.9746930599212646,1.940334439277649
softmax,static,dirichlet,CC,29,0.4478,2.0576394342422484,1.9486905336380005,1.9077938795089722
softmax,static,dirichlet,CC,30,0.4543,2.050710378265381,1.9496104717254639,1.883277416229248
softmax,static,dirichlet,CC,31,0.4613,2.0437624435424806,1.9194040298461914,1.9062827825546265
softmax,static,dirichlet,CC,32,0.4688,2.0368513849258423,1.9401508569717407,1.9083362817764282
softmax,static,dirichlet,CC,33,0.4769,2.030025817298889,1.9370876550674438,1.9312822818756104
softmax,static,dirichlet,CC,34,0.483,2.0232969963073733,1.9382295608520508,1.9307929277420044
softmax,static,dirichlet,CC,35,0.4895,2.0165401832580567,1.9126478433609009,1.9049960374832153
softmax,static,dirichlet,CC,36,0.4971,2.0097513921737673,1.9187605381011963,1.9071297645568848
softmax,static,dirichlet,CC,37,0.5026,2.003014217758179,1.9103254079818726,1.889359474182129
softmax,static,dirichlet,CC,38,0.5076,1.9963395677566529,1.923261046409607,1.917749285697937
softmax,static,dirichlet,CC,39,0.5154,1.9897266109466554,1.9412381649017334,1.9036873579025269
softmax,static,dirichlet,CC,40,0.5204,1.983209422302246,1.9401663541793823,1.9395685195922852
softmax,static,dirichlet,CC,41,0.5259,1.9766865745544433,1.9504845142364502,1.97810697555542
softmax,static,dirichlet,CC,42,0.5307,1.970181050491333,1.9165540933609009,2.01230788230896
softmax,static,dirichlet,CC,43,0.5358,1.9637354404449463,1.9259990453720093,1.9804459810256958
softmax,static,dirichlet,CC,44,0.5406,1.9573495834350585,1.924717664718628,1.981750249862671
softmax,static,dirichlet,CC,45,0.5447,1.9510025592803955,1.9050071239471436,1.9907408952713013
softmax,static,dirichlet,CC,46,0.55,1.9446652822494508,1.8485771417617798,1.9692301750183105
softmax,static,dirichlet,CC,47,0.5534,1.9383988595962525,1.8929240703582764,1.9707170724868774
softmax,static,dirichlet,CC,48,0.5586,1.9321691934585572,1.9155439138412476,1.9448779821395874
softmax,static,dirichlet,CC,49,0.5628,1.9259723346710205,1.9062079191207886,1.9588181972503662
softmax,static,dirichlet,LFighter,0,0.0969,2.3243524894714356,2.4996492862701416,2.184300184249878
softmax,static,dirichlet,LFighter,1,0.1015,2.3168918407440184,2.4646246433258057,2.087385654449463
softmax,static,dirichlet,LFighter,2,0.1044,2.3097211505889894,2.449761390686035,2.036738872528076
softmax,static,dirichlet,LFighter,3,0.1083,2.302787749481201,2.387906074523926,1.9554685354232788
softmax,static,dirichlet,LFighter,4,0.1137,2.2960437477111815,2.40423583984375,1.8780666589736938
softmax,static,dirichlet,LFighter,5,0.1163,2.2895545433044435,2.308756113052368,1.8343549966812134
softmax,static,dirichlet,LFighter,6,0.1207,2.2831902809143068,2.2616825103759766,1.7973101139068604
softmax,static,dirichlet,LFighter,7,0.1251,2.277048429107666,2.2595701217651367,1.768873691558838
softmax,static,dirichlet,LFighter,8,0.1294,2.2709393352508545,2.222273588180542,1.7486673593521118
softmax,static,dirichlet,LFighter,9,0.133,2.265003632736206,2.2016098499298096,1.7337734699249268
softmax,static,dirichlet,LFighter,10,0.1349,2.2591869373321534,2.2576215267181396,1.713997721672058
softmax,static,dirichlet,LFighter,11,0.1388,2.2533846027374267,2.257192850112915,1.6464176177978516
softmax,static,dirichlet,LFighter,12,0.1418,2.2477586833953858,2.2711398601531982,1.6512781381607056
softmax,static,dirichlet,LFighter,13,0.1441,2.2421138568878174,2.2891390323638916,1.6035540103912354
softmax,static,dirichlet,LFighter,14,0.1471,2.2364955432891844,2.27095890045166,1.619719386100769
softmax,static,dirichlet,LFighter,15,0.1484,2.2308930416107176,2.282794713973999,1.5927773714065552
softmax,static,dirichlet,LFighter,16,0.1502,2.225339675140381,2.3143959045410156,1.5492448806762695
softmax,static,dirichlet,LFighter,17,0.1508,2.2198030796051027,2.290445327758789,1.5586601495742798
softmax,static,dirichlet,LFighter,18,0.1519,2.2142395973205566,2.234126567840576,1.5463123321533203
softmax,static,dirichlet,LFighter,19,0.1539,2.2087238765716553,2.2267284393310547,1.5423808097839355
softmax,static,dirichlet,LFighter,20,0.1556,2.203247024154663,2.2373740673065186,1.5482083559036255
softmax,static,dirichlet,LFighter,21,0.1582,2.19772992477417,2.218271017074585,1.5387459993362427
softmax,static,dirichlet,LFighter,22,0.1613,2.1921649894714355,2.190765857696533,1.5113084316253662
softmax,static,dirichlet,LFighter,23,0.163,2.1865362133026123,2.1771416664123535,1.5104554891586304
softmax,static,dirichlet,LFighter,24,0.1658,2.180917769241333,2.1727070808410645,1.5069383382797241
softmax,static,dirichlet,LFighter,25,0.1683,2.1753346309661867,2.1696689128875732,1.5111019611358643
softmax,static,dirichlet,LFighter,26,0.1706,2.169702119445801,2.2195544242858887,1.5191251039505005
softmax,static,dirichlet,LFighter,27,0.1732,2.164061099243164,2.246117115020752,1.5142000913619995
softmax,static,dirichlet,LFighter,28,0.1755,2.158401876831055,2.2557144165039062,1.5071942806243896
softmax,static,dirichlet,LFighter,29,0.1789,2.1528041007995604,2.2267611026763916,1.5226668119430542
softmax,static,dirichlet,LFighter,30,0.1825,2.1472529514312746,2.1618659496307373,1.5485897064208984
softmax,static,dirichlet,LFighter,31,0.1858,2.141693111038208,2.1468377113342285,1.5228334665298462
softmax,static,dirichlet,LFighter,32,0.1894,2.136113250732422,2.192382574081421,1.5260144472122192
softmax,static,dirichlet,LFighter,33,0.1932,2.1304612071990965,2.2181434631347656,1.5160285234451294
softmax,static,dirichlet,LFighter,34,0.1974,2.1247823371887207,2.23113751411438,1.5166683197021484
softmax,static,dirichlet,LFighter,35,0.2021,2.1191895877838136,2.238030433654785,1.5064140558242798
softmax,static,dirichlet,LFighter,36,0.2076,2.1135885612487795,2.2095799446105957,1.5038307905197144
softmax,static,dirichlet,LFighter,37,0.2123,2.1080099281311035,2.2569100856781006,1.5190260410308838
softmax,static,dirichlet,LFighter,38,0.2173,2.1025325569152833,2.3239152431488037,1.4851332902908325
softmax,static,dirichlet,LFighter,39,0.2227,2.0969980445861816,2.2936418056488037,1.4693266153335571
softmax,static,dirichlet,LFighter,40,0.2283,2.091363240814209,2.2388811111450195,1.4903719425201416
softmax,static,dirichlet,LFighter,41,0.2345,2.085630868911743,2.2616031169891357,1.5346753597259521
softmax,static,dirichlet,LFighter,42,0.2425,2.079959799957275,2.2610208988189697,1.5236480236053467
softmax,static,dirichlet,LFighter,43,0.2481,2.0742087032318115,2.2060978412628174,1.494147777557373
softmax,static,dirichlet,LFighter,44,0.2538,2.068505376434326,2.2253124713897705,1.4830855131149292
softmax,static,dirichlet,LFighter,45,0.2608,2.0629194286346437,2.164379596710205,1.484066367149353
softmax,static,dirichlet,LFighter,46,0.2656,2.05748447265625,2.1403939723968506,1.4609310626983643
softmax,static,dirichlet,LFighter,47,0.2712,2.051911565208435,2.1676249504089355,1.4647762775421143
softmax,static,dirichlet,LFighter,48,0.2768,2.0464030860900877,2.1391026973724365,1.434644103050232
softmax,static,dirichlet,LFighter,49,0.2815,2.0409942083358765,2.196516513824463,1.4513535499572754
softmax,static,noniid,Mean,0,0.0881,2.299801173400879,7.470999717712402,5.303404808044434
softmax,static,noniid,Mean,1,0.096,2.289679594039917,7.460406303405762,5.319939613342285
softmax,static,noniid,Mean,2,0.1109,2.280051861190796,7.457828044891357,5.392056941986084
softmax,static,noniid,Mean,3,0.1305,2.2708544509887694,7.495267391204834,5.407760143280029
softmax,static,noniid,Mean,4,0.1522,2.26213253326416,7.473163604736328,5.440710544586182
softmax,static,noniid,Mean,5,0.1725,2.253892170715332,7.46812629699707,5.447906970977783
softmax,static,noniid,Mean,6,0.1885,2.246108577346802,7.481597900390625,5.486223220825195
softmax,static,noniid,Mean,7,0.2067,2.2387767837524413,7.446461200714111,5.547194957733154
softmax,static,noniid,Mean,8,0.2227,2.2318489685058593,7.387348651885986,5.595045566558838
softmax,static,noniid,Mean,9,0.2323,2.2253344707489013,7.3481364250183105,5.611944198608398
softmax,static,noniid,Mean,10,0.2415,2.2191711128234863,7.339628219604492,5.581342697143555
softmax,static,noniid,Mean,11,0.2454,2.2133608097076416,7.281495571136475,5.595252990722656
softmax,static,noniid,Mean,12,0.2506,2.207776933670044,7.234433650970459,5.543500900268555
softmax,static,noniid,Mean,13,0.2547,2.202415212249756,7.1839985847473145,5.538173198699951
softmax,static,noniid,Mean,14,0.2552,2.1972985973358155,7.157269477844238,5.5073323249816895
softmax,static,noniid,Mean,15,0.2574,2.1923539852142335,7.11666202545166,5.492002964019775
softmax,static,noniid,Mean,16,0.258,2.187550108718872,7.069020748138428,5.483295917510986
softmax,static,noniid,Mean,17,0.2578,2.1828856395721434,7.046194076538086,5.438412189483643
softmax,static,noniid,Mean,18,0.2568,2.178339324569702,7.00071907043457,5.426398277282715
softmax,static,noniid,Mean,19,0.2561,2.1739547954559324,6.963014125823975,5.442033290863037
softmax,static,noniid,Mean,20,0.255,2.169687716293335,6.911825656890869,5.461718559265137
softmax,static,noniid,Mean,21,0.2543,2.1654368846893313,6.864830493927002,5.484297752380371
softmax,static,noniid,Mean,22,0.2545,2.1612165161132815,6.807990074157715,5.437341213226318
softmax,static,noniid,Mean,23,0.2546,2.157002956008911,6.754720687866211,5.351222515106201
softmax,static,noniid,Mean,24,0.2552,2.152813611602783,6.710077285766602,5.359661102294922
softmax,static,noniid,Mean,25,0.256,2.1486454551696776,6.684919834136963,5.37571907043457
softmax,static,noniid,Mean,26,0.257,2.144377025604248,6.651057720184326,5.332805156707764
softmax,static,noniid,Mean,27,0.2583,2.140065069580078,6.607739448547363,5.326155185699463
softmax,static,noniid,Mean,28,0.2593,2.135783232116699,6.563497066497803,5.305310249328613
softmax,static,noniid,Mean,29,0.2608,2.1314824237823484,6.525038242340088,5.321553707122803
softmax,static,noniid,Mean,30,0.263,2.1271536682128906,6.482672691345215,5.327495574951172
softmax,static,noniid,Mean,31,0.265,2.122784901046753,6.441985130310059,5.323846340179443
softmax,static,noniid,Mean,32,0.2678,2.1183509296417236,6.399977207183838,5.310189247131348
softmax,static,noniid,Mean,33,0.2703,2.1138396896362304,6.381265163421631,5.301333904266357
softmax,static,noniid,Mean,34,0.2733,2.1093538612365723,6.331680774688721,5.2935404777526855
softmax,static,noniid,Mean,35,0.2769,2.1048087928771975,6.355813503265381,5.280416488647461
softmax,static,noniid,Mean,36,0.2803,2.10012497177124,6.34705114364624,5.298549652099609
softmax,static,noniid,Mean,37,0.2834,2.0953378257751463,6.368309020996094,5.244445323944092
softmax,static,noniid,Mean,38,0.2872,2.090532096862793,6.333849906921387,5.250144958496094
softmax,static,noniid,Mean,39,0.2916,2.08567936668396,6.338341236114502,5.215600490570068
softmax,static,noniid,Mean,40,0.2953,2.0807370052337646,6.32183313369751,5.163234710693359
softmax,static,noniid,Mean,41,0.2996,2.0757573881149294,6.316135406494141,5.157519817352295
softmax,static,noniid,Mean,42,0.305,2.0708465305328367,6.325168132781982,5.170965194702148
softmax,static,noniid,Mean,43,0.3103,2.065924174118042,6.315837383270264,5.1413774490356445
softmax,static,noniid,Mean,44,0.3157,2.0610349016189575,6.288968086242676,5.139527320861816
softmax,static,noniid,Mean,45,0.321,2.055982663154602,6.320849895477295,5.105618000030518
softmax,static,noniid,Mean,46,0.3264,2.0509394760131836,6.292637825012207,5.121280193328857
softmax,static,noniid,Mean,47,0.3321,2.0458978303909303,6.308600902557373,5.097994804382324
softmax,static,noniid,Mean,48,0.3386,2.0407714307785034,6.273011207580566,5.057570457458496
softmax,static,noniid,Mean,49,0.3441,2.0356684410095216,6.250114440917969,5.072290897369385
softmax,static,noniid,TriMean,0,0.0585,2.3129435836791994,7.836002826690674,5.79650354385376
softmax,static,noniid,TriMean,1,0.0593,2.3114091583251954,7.769103527069092,5.822409629821777
softmax,static,noniid,TriMean,2,0.0594,2.3099009872436524,7.768505096435547,5.852266788482666
softmax,static,noniid,TriMean,3,0.06,2.308429238128662,7.750123500823975,5.923248767852783
softmax,static,noniid,TriMean,4,0.0604,2.306987410354614,7.764208793640137,5.965989589691162
softmax,static,noniid,TriMean,5,0.062,2.3055754936218262,7.693626880645752,5.987730026245117
softmax,static,noniid,TriMean,6,0.063,2.304197607421875,7.644389629364014,5.979137897491455
softmax,static,noniid,TriMean,7,0.0628,2.302843034362793,7.641329765319824,5.929062366485596
softmax,static,noniid,TriMean,8,0.064,2.3015129516601562,7.635495662689209,5.955857753753662
softmax,static,noniid,TriMean,9,0.0658,2.300211003112793,7.6321306228637695,5.962459087371826
softmax,static,noniid,TriMean,10,0.0677,2.298934415054321,7.602647304534912,5.887941360473633
softmax,static,noniid,TriMean,11,0.0685,2.2976816215515137,7.58410120010376,5.839214324951172
softmax,static,noniid,TriMean,12,0.0702,2.296453409957886,7.5705389976501465,5.866354465484619
softmax,static,noniid,TriMean,13,0.0722,2.2952458225250245,7.540167331695557,5.839877605438232
softmax,static,noniid,TriMean,14,0.0741,2.294054698944092,7.5326104164123535,5.8393940925598145
softmax,static,noniid,TriMean,15,0.0764,2.292874819946289,7.530445098876953,5.916828155517578
softmax,static,noniid,TriMean,16,0.0789,2.291710359954834,7.528465747833252,5.959902763366699
softmax,static,noniid,TriMean,17,0.0818,2.290561451339722,7.5310845375061035,5.892971515655518
softmax,static,noniid,TriMean,18,0.0848,2.2894256183624266,7.533058166503906,5.869462013244629
softmax,static,noniid,TriMean,19,0.0878,2.288298327636719,7.534546852111816,5.903199195861816
softmax,static,noniid,TriMean,20,0.0911,2.2871812355041503,7.500115394592285,5.89298677444458
softmax,static,noniid,TriMean,21,0.094,2.2860733600616454,7.532900810241699,5.848827362060547
softmax,static,noniid,TriMean,22,0.0965,2.2849764976501463,7.493073463439941,5.81037712097168
softmax,static,noniid,TriMean,23,0.0993,2.283884768676758,7.446305274963379,5.7806572914123535
softmax,static,noniid,TriMean,24,0.1021,2.2827970729827882,7.462657928466797,5.774247646331787
softmax,static,noniid,TriMean,25,0.1043,2.281714208984375,7.450474739074707,5.773955345153809
softmax,static,noniid,TriMean,26,0.1089,2.2806349643707273,7.463656425476074,5.690258502960205
softmax,static,noniid,TriMean,27,0.1127,2.27955779876709,7.4227705001831055,5.619720458984375
softmax,static,noniid,TriMean,28,0.1151,2.2784816566467283,7.416859149932861,5.679431438446045
softmax,static,noniid,TriMean,29,0.1182,2.2774112339019776,7.410276889801025,5.680012226104736
softmax,static,noniid,TriMean,30,0.1214,2.2763361526489256,7.4236531257629395,5.710906505584717
softmax,static,noniid,TriMean,31,0.1243,2.275262784957886,7.401614665985107,5.744258880615234
softmax,static,noniid,TriMean,32,0.1272,2.2741878078460696,7.422850131988525,5.706253528594971
softmax,static,noniid,TriMean,33,0.13,2.2731111724853514,7.39304780960083,5.629837989807129
